episode,score,score_avg
1,50.0,50.0
2,36.0,43.0
3,32.0,39.333333333333336
4,73.0,47.75
5,34.0,45.0
6,48.0,45.5
7,66.0,48.42857142857143
8,51.0,48.75
9,41.0,47.888888888888886
10,27.0,45.8
11,22.0,43.0
12,26.0,42.0
13,31.0,41.9
14,26.0,37.2
15,37.0,37.5
16,41.0,36.8
17,31.0,33.3
18,43.0,32.5
19,27.0,31.1
20,28.0,31.2
21,33.0,32.3
22,42.0,33.9
23,25.0,33.3
24,34.0,34.1
25,32.0,33.6
26,25.0,32.0
27,36.0,32.5
28,30.0,31.2
29,23.0,30.8
30,30.0,31.0
31,23.0,30.0
32,45.0,30.3
33,33.0,31.1
34,31.0,30.8
35,33.0,30.9
36,40.0,32.4
37,49.0,33.7
38,25.0,33.2
39,29.0,33.8
40,31.0,33.9
41,26.0,34.2
42,33.0,33.0
43,29.0,32.6
44,32.0,32.7
45,26.0,32.0
46,54.0,33.4
47,27.0,31.2
48,35.0,32.2
49,47.0,34.0
50,55.0,36.4
51,57.0,39.5
52,42.0,40.4
53,33.0,40.8
54,37.0,41.3
55,25.0,41.2
56,42.0,40.0
57,51.0,42.4
58,49.0,43.8
59,32.0,42.3
60,35.0,40.3
61,40.0,38.6
62,44.0,38.8
63,34.0,38.9
64,36.0,38.8
65,47.0,41.0
66,25.0,39.3
67,86.0,42.8
68,34.0,41.3
69,41.0,42.2
70,35.0,42.2
71,42.0,42.4
72,42.0,42.2
73,22.0,41.0
74,30.0,40.4
75,55.0,41.2
76,32.0,41.9
77,47.0,38.0
78,25.0,37.1
79,32.0,36.2
80,30.0,35.7
81,33.0,34.8
82,30.0,33.6
83,83.0,39.7
84,23.0,39.0
85,45.0,38.0
86,21.0,36.9
87,27.0,34.9
88,32.0,35.6
89,47.0,37.1
90,44.0,38.5
91,32.0,38.4
92,22.0,37.6
93,35.0,32.8
94,27.0,33.2
95,28.0,31.5
96,56.0,35.0
97,73.0,39.6
98,31.0,39.5
99,42.0,39.0
100,26.0,37.2
101,25.0,36.5
102,20.0,36.3
103,21.0,34.9
104,27.0,34.9
105,68.0,38.9
106,29.0,36.2
107,101.0,39.0
108,78.0,43.7
109,20.0,41.5
110,30.0,41.9
111,30.0,42.4
112,39.0,44.3
113,37.0,45.9
114,48.0,48.0
115,52.0,46.4
116,25.0,46.0
117,33.0,39.2
118,32.0,34.6
119,23.0,34.9
120,49.0,36.8
121,39.0,37.7
122,29.0,36.7
123,37.0,36.7
124,32.0,35.1
125,39.0,33.8
126,33.0,34.6
127,39.0,35.2
128,29.0,34.9
129,34.0,36.0
130,28.0,33.9
131,35.0,33.5
132,34.0,34.0
133,30.0,33.3
134,26.0,32.7
135,24.0,31.2
136,54.0,33.3
137,71.0,36.5
138,27.0,36.3
139,39.0,36.8
140,43.0,38.3
141,28.0,37.6
142,24.0,36.6
143,30.0,36.6
144,26.0,36.6
145,35.0,37.7
146,30.0,35.3
147,31.0,31.3
148,43.0,32.9
149,54.0,34.4
150,36.0,33.7
151,39.0,34.8
152,33.0,35.7
153,42.0,36.9
154,48.0,39.1
155,32.0,38.8
156,33.0,39.1
157,43.0,40.3
158,57.0,41.7
159,25.0,38.8
160,27.0,37.9
161,43.0,38.3
162,26.0,37.6
163,45.0,37.9
