episode,score,score_avg
1,24.0,24.0
2,40.0,32.0
3,28.0,30.666666666666668
4,22.0,28.5
5,21.0,27.0
6,52.0,31.166666666666668
7,32.0,31.285714285714285
8,50.0,33.625
9,37.0,34.0
10,41.0,34.7
11,41.0,36.4
12,22.0,34.6
13,31.0,34.9
14,55.0,38.2
15,27.0,38.8
16,50.0,38.6
17,39.0,39.3
18,32.0,37.5
19,24.0,36.2
20,25.0,34.6
21,23.0,32.8
22,33.0,33.9
23,25.0,33.3
24,25.0,30.3
25,52.0,32.8
26,38.0,31.6
27,37.0,31.4
28,25.0,30.7
29,46.0,32.9
30,35.0,33.9
31,44.0,36.0
32,50.0,37.7
33,22.0,37.4
34,38.0,38.7
35,39.0,37.4
36,34.0,37.0
37,44.0,37.7
38,38.0,39.0
39,27.0,37.1
40,40.0,37.6
41,26.0,35.8
42,37.0,34.5
43,24.0,34.7
44,46.0,35.5
45,30.0,34.6
46,65.0,37.7
47,50.0,38.3
48,57.0,40.2
49,51.0,42.6
50,40.0,42.6
51,39.0,43.9
52,33.0,43.5
53,45.0,45.6
54,34.0,44.4
55,46.0,46.0
56,37.0,43.2
57,29.0,41.1
58,39.0,39.3
59,39.0,38.1
60,31.0,37.2
61,52.0,38.5
62,56.0,40.8
63,35.0,39.8
64,26.0,39.0
65,37.0,38.1
66,28.0,37.2
67,46.0,38.9
68,49.0,39.9
69,32.0,39.2
70,44.0,40.5
71,32.0,38.5
72,70.0,39.9
73,46.0,41.0
74,27.0,41.1
75,51.0,42.5
76,39.0,43.6
77,37.0,42.7
78,36.0,41.4
79,51.0,43.3
80,45.0,43.4
81,32.0,43.4
82,42.0,40.6
83,32.0,39.2
84,44.0,40.9
85,42.0,40.0
86,39.0,40.0
87,27.0,39.0
88,26.0,38.0
89,72.0,40.1
90,53.0,40.9
91,58.0,43.5
92,22.0,41.5
93,29.0,41.2
94,40.0,40.8
95,31.0,39.7
96,35.0,39.3
97,23.0,38.9
98,28.0,39.1
99,32.0,35.1
100,25.0,32.3
101,84.0,34.9
102,52.0,37.9
103,27.0,37.7
104,36.0,37.3
105,31.0,37.3
106,42.0,38.0
107,38.0,39.5
108,42.0,40.9
109,34.0,41.1
110,38.0,42.4
111,45.0,38.5
112,42.0,37.5
113,36.0,38.4
114,44.0,39.2
115,61.0,42.2
116,42.0,42.2
117,25.0,40.9
118,26.0,39.3
119,60.0,41.9
120,57.0,43.8
121,31.0,42.4
122,41.0,42.3
123,36.0,42.3
124,38.0,41.7
125,80.0,43.6
126,37.0,43.1
127,21.0,42.7
128,27.0,42.8
129,71.0,43.9
130,31.0,41.3
131,27.0,40.9
132,48.0,41.6
133,33.0,41.3
134,25.0,40.0
135,65.0,38.5
136,23.0,37.1
137,33.0,38.3
138,31.0,38.7
139,34.0,35.0
140,27.0,34.6
141,64.0,38.3
142,49.0,38.4
143,51.0,40.2
144,41.0,41.8
145,76.0,42.9
146,22.0,42.8
147,45.0,44.0
148,36.0,44.5
149,27.0,43.8
150,31.0,44.2
151,62.0,44.0
152,56.0,44.7
153,26.0,42.2
154,35.0,41.6
155,23.0,36.3
156,37.0,37.8
157,39.0,37.2
158,54.0,39.0
159,31.0,39.4
160,45.0,40.8
161,56.0,40.2
162,58.0,40.4
163,62.0,44.0
164,29.0,43.4
165,50.0,46.1
166,46.0,47.0
167,37.0,46.8
168,45.0,45.9
169,77.0,50.5
170,53.0,51.3
171,34.0,49.1
172,46.0,47.9
173,35.0,45.2
174,56.0,47.9
175,80.0,50.9
176,44.0,50.7
177,32.0,50.2
178,76.0,53.3
179,50.0,50.6
180,65.0,51.8
181,44.0,52.8
182,45.0,52.7
183,56.0,54.8
184,47.0,53.9
185,31.0,49.0
186,69.0,51.5
187,64.0,54.7
188,33.0,50.4
189,40.0,49.4
190,106.0,53.5
191,36.0,52.7
192,31.0,51.3
193,36.0,49.3
194,33.0,47.9
195,46.0,49.4
196,44.0,46.9
197,41.0,44.6
198,42.0,45.5
199,50.0,46.5
200,53.0,41.2
201,44.0,42.0
202,39.0,42.8
203,50.0,44.2
204,55.0,46.4
205,41.0,45.9
206,35.0,45.0
207,32.0,44.1
208,36.0,43.5
209,48.0,43.3
210,39.0,41.9
211,36.0,41.1
212,57.0,42.9
213,30.0,40.9
214,41.0,39.5
215,41.0,39.5
216,51.0,41.1
217,48.0,42.7
218,28.0,41.9
219,40.0,41.1
220,41.0,41.3
221,40.0,41.7
222,79.0,43.9
223,31.0,44.0
224,109.0,50.8
225,68.0,53.5
226,36.0,52.0
227,35.0,50.7
228,51.0,53.0
229,35.0,52.5
230,39.0,52.3
231,48.0,53.1
232,40.0,49.2
233,37.0,49.8
234,35.0,42.4
235,54.0,41.0
236,30.0,40.4
237,47.0,41.6
238,70.0,43.5
239,66.0,46.6
240,41.0,46.8
241,43.0,46.3
242,46.0,46.9
243,40.0,47.2
244,102.0,53.9
245,44.0,52.9
246,36.0,53.5
247,40.0,52.8
248,52.0,51.0
249,46.0,49.0
250,30.0,47.9
251,60.0,49.6
252,42.0,49.2
253,50.0,50.2
254,55.0,45.5
255,104.0,51.5
256,58.0,53.7
257,115.0,61.2
258,50.0,61.0
259,54.0,61.8
260,38.0,62.6
261,43.0,60.9
262,42.0,60.9
263,38.0,59.7
264,76.0,61.8
265,75.0,58.9
266,88.0,61.9
267,77.0,58.1
268,91.0,62.2
269,41.0,60.9
270,67.0,63.8
271,40.0,63.5
272,37.0,63.0
273,63.0,65.5
274,42.0,62.1
275,47.0,59.3
276,108.0,61.3
277,49.0,58.5
278,60.0,55.4
279,36.0,54.9
280,81.0,56.3
281,53.0,57.6
282,46.0,58.5
283,94.0,61.6
284,79.0,65.3
285,109.0,71.5
286,64.0,67.1
287,64.0,68.6
288,65.0,69.1
289,41.0,69.6
290,51.0,66.6
291,51.0,66.4
292,50.0,66.8
293,77.0,65.1
294,62.0,63.4
295,56.0,58.1
296,50.0,56.7
297,44.0,54.7
298,73.0,55.5
299,66.0,58.0
300,115.0,64.4
301,116.0,70.9
302,56.0,71.5
303,56.0,69.4
304,59.0,69.1
305,79.0,71.4
306,45.0,70.9
307,117.0,78.2
308,105.0,81.4
309,68.0,81.6
310,77.0,77.8
311,61.0,72.3
312,47.0,71.4
313,68.0,72.6
314,84.0,75.1
315,85.0,75.7
316,87.0,79.9
317,86.0,76.8
318,47.0,71.0
319,79.0,72.1
320,100.0,74.4
321,53.0,73.6
322,77.0,76.6
323,56.0,75.4
324,36.0,70.6
325,52.0,67.3
326,118.0,70.4
327,64.0,68.2
328,91.0,72.6
329,64.0,71.1
330,68.0,67.9
331,68.0,69.4
332,57.0,67.4
