episode,score,score_avg
1,40.0,40.0
2,47.0,43.5
3,31.0,39.333333333333336
4,40.0,39.5
5,32.0,38.0
6,25.0,35.833333333333336
7,24.0,34.142857142857146
8,32.0,33.875
9,31.0,33.55555555555556
10,21.0,32.3
11,27.0,31.0
12,43.0,30.6
13,29.0,30.4
14,42.0,30.6
15,27.0,30.1
16,48.0,32.4
17,34.0,33.4
18,28.0,33.0
19,37.0,33.6
20,41.0,35.6
21,38.0,36.7
22,36.0,36.0
23,32.0,36.3
24,50.0,37.1
25,40.0,38.4
26,44.0,38.0
27,41.0,38.7
28,21.0,38.0
29,25.0,36.8
30,35.0,36.2
31,29.0,35.3
32,53.0,37.0
33,27.0,36.5
34,65.0,38.0
35,32.0,37.2
36,50.0,37.8
37,28.0,36.5
38,41.0,38.5
39,25.0,38.5
40,49.0,39.9
41,29.0,39.9
42,45.0,39.1
43,43.0,40.7
44,28.0,37.0
45,33.0,37.1
46,29.0,35.0
47,30.0,35.2
48,30.0,34.1
49,23.0,33.9
50,27.0,31.7
51,34.0,32.2
52,33.0,31.0
53,33.0,30.0
54,34.0,30.6
55,32.0,30.5
56,98.0,37.4
57,68.0,41.2
58,34.0,41.6
59,55.0,44.8
60,121.0,54.2
61,26.0,53.4
62,29.0,53.0
63,24.0,52.1
64,36.0,52.3
65,36.0,52.7
66,26.0,45.5
67,34.0,42.1
68,25.0,41.2
69,45.0,40.2
70,26.0,30.7
71,27.0,30.8
72,35.0,31.4
73,27.0,31.7
74,31.0,31.2
75,32.0,30.8
76,46.0,32.8
77,43.0,33.7
78,31.0,34.3
79,52.0,35.0
80,43.0,36.7
81,32.0,37.2
82,62.0,39.9
83,31.0,40.3
84,35.0,40.7
85,48.0,42.3
86,33.0,41.0
87,29.0,39.6
88,38.0,40.3
89,53.0,40.4
90,39.0,40.0
91,32.0,40.0
92,43.0,38.1
93,32.0,38.2
94,25.0,37.2
95,26.0,35.0
96,32.0,34.9
97,29.0,34.9
98,43.0,35.4
99,29.0,33.0
100,42.0,33.3
101,28.0,32.9
102,66.0,35.2
103,42.0,36.2
104,37.0,37.4
105,35.0,38.3
106,46.0,39.7
107,34.0,40.2
108,31.0,39.0
109,29.0,39.0
110,34.0,38.2
111,25.0,37.9
112,33.0,34.6
113,46.0,35.0
114,41.0,35.4
115,41.0,36.0
116,52.0,36.6
117,42.0,37.4
118,38.0,38.1
119,74.0,42.6
120,53.0,44.5
121,66.0,48.6
122,46.0,49.9
123,32.0,48.5
124,31.0,47.5
125,41.0,47.5
126,40.0,46.3
127,26.0,44.7
128,39.0,44.8
129,54.0,42.8
130,78.0,45.3
131,26.0,41.3
132,41.0,40.8
133,50.0,42.6
134,58.0,45.3
135,29.0,44.1
136,79.0,48.0
137,40.0,49.4
138,57.0,51.2
139,33.0,49.1
140,42.0,45.5
141,65.0,49.4
142,33.0,48.6
143,30.0,46.6
144,48.0,45.6
145,67.0,49.4
146,23.0,43.8
147,39.0,43.7
148,51.0,43.1
149,25.0,42.3
150,44.0,42.5
151,43.0,40.3
152,51.0,42.1
153,33.0,42.4
154,32.0,40.8
155,38.0,37.9
156,39.0,39.5
157,57.0,41.3
158,61.0,42.3
159,36.0,43.4
160,39.0,42.9
161,70.0,45.6
162,49.0,45.4
163,56.0,47.7
164,29.0,47.4
165,31.0,46.7
166,56.0,48.4
167,91.0,51.8
168,54.0,51.1
169,42.0,51.7
170,39.0,51.7
171,41.0,48.8
172,31.0,47.0
173,43.0,45.7
174,43.0,47.1
175,48.0,48.8
176,68.0,50.0
177,27.0,43.6
178,49.0,43.1
179,84.0,47.3
180,47.0,48.1
181,30.0,47.0
182,57.0,49.6
183,38.0,49.1
184,52.0,50.0
185,52.0,50.4
186,46.0,48.2
187,40.0,49.5
188,34.0,48.0
189,65.0,46.1
190,54.0,46.8
191,44.0,48.2
192,47.0,47.2
193,64.0,49.8
194,51.0,49.7
195,40.0,48.5
196,50.0,48.9
197,71.0,52.0
198,30.0,51.6
199,35.0,48.6
200,65.0,49.7
201,90.0,54.3
202,34.0,53.0
203,68.0,53.4
204,49.0,53.2
205,65.0,55.7
206,41.0,54.8
207,28.0,50.5
208,44.0,51.9
209,38.0,52.2
210,93.0,55.0
211,63.0,52.3
212,48.0,53.7
213,41.0,51.0
214,71.0,53.2
215,52.0,51.9
216,38.0,51.6
217,72.0,56.0
218,49.0,56.5
219,43.0,57.0
220,51.0,52.8
221,43.0,50.8
222,64.0,52.4
223,42.0,52.5
224,99.0,55.3
225,48.0,54.9
226,45.0,55.6
227,73.0,55.7
228,86.0,59.4
229,51.0,60.2
230,100.0,65.1
231,43.0,65.1
232,58.0,64.5
233,90.0,69.3
234,54.0,64.8
235,30.0,63.0
236,77.0,66.2
237,107.0,69.6
238,130.0,74.0
239,60.0,74.9
240,72.0,72.1
241,72.0,75.0
242,73.0,76.5
243,78.0,75.3
244,83.0,78.2
245,52.0,80.4
246,80.0,80.7
247,95.0,79.5
248,71.0,73.6
249,41.0,71.7
250,57.0,70.2
251,55.0,68.5
252,68.0,68.0
253,63.0,66.5
254,58.0,64.0
255,69.0,65.7
256,60.0,63.7
257,39.0,58.1
258,73.0,58.3
259,71.0,61.3
260,50.0,60.6
261,68.0,61.9
262,74.0,62.5
263,51.0,61.3
264,90.0,64.5
265,51.0,62.7
266,124.0,69.1
267,109.0,76.1
268,57.0,74.5
269,45.0,71.9
270,48.0,71.7
271,44.0,69.3
272,49.0,66.8
273,58.0,67.5
274,55.0,64.0
275,59.0,64.8
276,90.0,61.4
277,53.0,55.8
278,90.0,59.1
279,72.0,61.8
280,153.0,72.3
281,75.0,75.4
282,190.0,89.5
283,77.0,91.4
284,107.0,96.6
285,59.0,96.6
286,58.0,93.4
287,85.0,96.6
288,79.0,95.5
289,132.0,101.5
290,61.0,92.3
291,58.0,90.6
292,52.0,76.8
293,83.0,77.4
294,59.0,72.6
295,66.0,73.3
296,66.0,74.1
297,103.0,75.9
298,131.0,81.1
299,60.0,73.9
300,65.0,74.3
301,53.0,73.8
302,74.0,76.0
303,65.0,74.2
304,57.0,74.0
305,56.0,73.0
306,71.0,73.5
307,90.0,72.2
308,60.0,65.1
309,66.0,65.7
310,56.0,64.8
311,93.0,68.8
312,62.0,67.6
313,173.0,78.4
314,68.0,79.5
315,142.0,88.1
316,102.0,91.2
317,70.0,89.2
318,56.0,88.8
319,96.0,91.8
320,66.0,92.8
321,75.0,91.0
322,77.0,92.5
323,97.0,84.9
324,55.0,83.6
325,69.0,76.3
326,61.0,72.2
327,131.0,78.3
328,72.0,79.9
329,58.0,76.1
330,75.0,77.0
331,76.0,77.1
332,54.0,74.8
333,60.0,71.1
334,46.0,70.2
335,73.0,70.6
336,66.0,71.1
337,73.0,65.3
338,65.0,64.6
339,75.0,66.3
340,45.0,63.3
341,74.0,63.1
342,62.0,63.9
343,59.0,63.8
344,79.0,67.1
345,98.0,69.6
346,38.0,66.8
347,81.0,67.6
348,90.0,70.1
