episode,score,score_avg
1,51.0,51.0
2,29.0,40.0
3,46.0,42.0
4,26.0,38.0
5,31.0,36.6
6,48.0,38.5
7,58.0,41.285714285714285
8,53.0,42.75
9,33.0,41.666666666666664
10,32.0,40.7
11,56.0,41.2
12,39.0,42.2
13,34.0,41.0
14,33.0,41.7
15,32.0,41.8
16,29.0,39.9
17,25.0,36.6
18,33.0,34.6
19,24.0,33.7
20,39.0,34.4
21,54.0,34.2
22,33.0,33.6
23,51.0,35.3
24,25.0,34.5
25,48.0,36.1
26,41.0,37.3
27,39.0,38.7
28,34.0,38.8
29,34.0,39.8
30,42.0,40.1
31,31.0,37.8
32,51.0,39.6
33,69.0,41.4
34,50.0,43.9
35,34.0,42.5
36,32.0,41.6
37,32.0,40.9
38,59.0,43.4
39,43.0,44.3
40,28.0,42.9
41,46.0,44.4
42,84.0,47.7
43,32.0,44.0
44,32.0,42.2
45,38.0,42.6
46,27.0,42.1
47,46.0,43.5
48,25.0,40.1
49,18.0,37.6
50,34.0,38.2
51,33.0,36.9
52,34.0,31.9
53,54.0,34.1
54,29.0,33.8
55,29.0,32.9
56,35.0,33.7
57,39.0,33.0
58,29.0,33.4
59,34.0,35.0
60,32.0,34.8
61,33.0,34.8
62,26.0,34.0
63,30.0,31.6
64,20.0,30.7
65,41.0,31.9
66,32.0,31.6
67,51.0,32.8
68,38.0,33.7
69,38.0,34.1
70,33.0,34.2
71,46.0,35.5
72,41.0,37.0
73,22.0,36.2
74,28.0,37.0
75,31.0,36.0
76,69.0,39.7
77,35.0,38.1
78,34.0,37.7
79,22.0,36.1
80,65.0,39.3
81,48.0,39.5
82,29.0,38.3
83,33.0,39.4
84,30.0,39.6
85,42.0,40.7
86,44.0,38.2
87,28.0,37.5
88,40.0,38.1
89,36.0,39.5
90,47.0,37.7
91,23.0,35.2
92,48.0,37.1
93,27.0,36.5
94,30.0,36.5
95,21.0,34.4
96,29.0,32.9
97,24.0,32.5
98,39.0,32.4
99,29.0,31.7
100,30.0,30.0
101,43.0,32.0
102,49.0,32.1
103,63.0,35.7
104,35.0,36.2
105,50.0,39.1
106,25.0,38.7
107,91.0,45.4
108,41.0,45.6
109,48.0,47.5
110,29.0,47.4
111,37.0,46.8
112,37.0,45.6
113,33.0,42.6
114,38.0,42.9
115,67.0,44.6
116,34.0,45.5
117,53.0,41.7
118,41.0,41.7
119,44.0,41.3
120,32.0,41.6
121,30.0,40.9
122,42.0,41.4
123,36.0,41.7
124,32.0,41.1
125,45.0,38.9
126,34.0,38.9
127,37.0,37.3
128,23.0,35.5
129,63.0,37.4
130,35.0,37.7
131,37.0,38.4
132,51.0,39.3
133,46.0,40.3
134,42.0,41.3
135,47.0,41.5
136,27.0,40.8
137,22.0,39.3
138,74.0,44.4
139,39.0,42.0
140,42.0,42.7
141,29.0,41.9
142,33.0,40.1
143,50.0,40.5
144,33.0,39.6
145,31.0,38.0
146,61.0,41.4
147,36.0,42.8
148,88.0,44.2
149,56.0,45.9
150,47.0,46.4
151,25.0,46.0
152,43.0,47.0
153,29.0,44.9
154,33.0,44.9
155,26.0,44.4
156,31.0,41.4
157,50.0,42.8
158,66.0,40.6
159,23.0,37.3
160,32.0,35.8
161,28.0,36.1
162,32.0,35.0
163,48.0,36.9
164,38.0,37.4
165,54.0,40.2
166,43.0,41.4
167,56.0,42.0
168,40.0,39.4
169,30.0,40.1
170,28.0,39.7
171,38.0,40.7
172,36.0,41.1
173,33.0,39.6
174,42.0,40.0
175,35.0,38.1
176,56.0,39.4
177,49.0,38.7
178,28.0,37.5
179,48.0,39.3
180,43.0,40.8
181,44.0,41.4
182,62.0,44.0
183,51.0,45.8
184,84.0,50.0
185,53.0,51.8
186,30.0,49.2
187,32.0,47.5
188,46.0,49.3
189,46.0,49.1
190,38.0,48.6
191,38.0,48.0
192,63.0,48.1
193,46.0,47.6
194,49.0,44.1
195,33.0,42.1
196,34.0,42.5
197,48.0,44.1
198,59.0,45.4
199,59.0,46.7
200,41.0,47.0
201,32.0,46.4
202,36.0,43.7
203,69.0,46.0
204,40.0,45.1
205,38.0,45.6
206,34.0,45.6
207,29.0,43.7
208,53.0,43.1
209,104.0,47.6
210,42.0,47.7
211,34.0,47.9
212,52.0,49.5
213,82.0,50.8
214,41.0,50.9
215,76.0,54.7
216,40.0,55.3
217,49.0,57.3
218,60.0,58.0
219,49.0,52.5
220,46.0,52.9
221,40.0,53.5
222,30.0,51.3
223,74.0,50.5
224,29.0,49.3
225,34.0,45.1
226,57.0,46.8
227,39.0,45.8
228,27.0,42.5
229,33.0,40.9
230,49.0,41.2
231,50.0,42.2
232,64.0,45.6
233,38.0,42.0
234,71.0,46.2
235,29.0,45.7
236,68.0,46.8
237,44.0,47.3
238,33.0,47.9
239,45.0,49.1
240,46.0,48.8
241,51.0,48.9
242,41.0,46.6
243,44.0,47.2
244,59.0,46.0
245,49.0,48.0
246,71.0,48.3
247,74.0,51.3
248,26.0,50.6
249,38.0,49.9
250,39.0,49.2
251,45.0,48.6
252,61.0,50.6
253,40.0,50.2
254,39.0,48.2
255,48.0,48.1
256,64.0,47.4
257,78.0,47.8
258,48.0,50.0
259,44.0,50.6
260,71.0,53.8
261,42.0,53.5
262,42.0,51.6
263,30.0,50.6
264,59.0,52.6
265,35.0,51.3
266,42.0,49.1
267,41.0,45.4
268,52.0,45.8
269,75.0,48.9
270,44.0,46.2
271,72.0,49.2
272,43.0,49.3
273,40.0,50.3
274,79.0,52.3
275,100.0,58.8
276,44.0,59.0
277,71.0,62.0
278,47.0,61.5
279,71.0,61.1
280,107.0,67.4
281,44.0,64.6
282,43.0,64.6
283,72.0,67.8
284,36.0,63.5
285,66.0,60.1
286,50.0,60.7
287,39.0,57.5
288,46.0,57.4
289,39.0,54.2
290,55.0,49.0
291,41.0,48.7
292,113.0,55.7
293,61.0,54.6
294,48.0,55.8
295,83.0,57.5
296,63.0,58.8
297,71.0,62.0
298,53.0,62.7
299,64.0,65.2
300,67.0,66.4
301,96.0,71.9
302,98.0,70.4
303,122.0,76.5
304,103.0,82.0
305,85.0,82.2
306,53.0,81.2
307,71.0,81.2
308,87.0,84.6
309,70.0,85.2
310,59.0,84.4
311,57.0,80.5
312,68.0,77.5
313,61.0,71.4
314,74.0,68.5
315,62.0,66.2
316,81.0,69.0
317,70.0,68.9
318,32.0,63.4
319,56.0,62.0
320,61.0,62.2
321,49.0,61.4
322,64.0,61.0
323,67.0,61.6
324,53.0,59.5
325,39.0,57.2
326,53.0,54.4
327,43.0,51.7
328,53.0,53.8
329,110.0,59.2
330,102.0,63.3
331,56.0,64.0
332,109.0,68.5
333,65.0,68.3
334,81.0,71.1
335,86.0,75.8
336,56.0,76.1
337,51.0,76.9
338,42.0,75.8
339,43.0,69.1
340,82.0,67.1
341,56.0,67.1
342,83.0,64.5
343,97.0,67.7
344,78.0,67.4
345,40.0,62.8
346,83.0,65.5
347,45.0,64.9
348,73.0,68.0
349,46.0,68.3
350,54.0,65.5
351,66.0,66.5
352,50.0,63.2
353,67.0,60.2
354,69.0,59.3
355,38.0,59.1
356,86.0,59.4
357,50.0,59.9
358,81.0,60.7
359,38.0,59.9
360,52.0,59.7
361,34.0,56.5
362,32.0,54.7
363,71.0,55.1
364,42.0,52.4
365,52.0,53.8
366,81.0,53.3
367,124.0,60.7
368,70.0,59.6
369,82.0,64.0
370,95.0,68.3
371,127.0,77.6
372,100.0,84.4
373,106.0,87.9
374,84.0,92.1
375,69.0,93.8
376,60.0,91.7
377,47.0,84.0
378,77.0,84.7
379,111.0,87.6
380,61.0,84.2
381,172.0,88.7
382,52.0,83.9
383,69.0,80.2
384,71.0,78.9
385,48.0,76.8
386,53.0,76.1
387,51.0,76.5
388,89.0,77.7
389,83.0,74.9
390,41.0,72.9
391,67.0,62.4
392,131.0,70.3
393,62.0,69.6
394,119.0,74.4
395,65.0,76.1
396,38.0,74.6
397,69.0,76.4
398,68.0,74.3
399,45.0,70.5
400,68.0,73.2
401,97.0,76.2
402,118.0,74.9
403,99.0,78.6
404,55.0,72.2
405,62.0,71.9
406,49.0,73.0
407,62.0,72.3
408,95.0,75.0
409,66.0,77.1
410,54.0,75.7
411,71.0,73.1
412,57.0,67.0
413,89.0,66.0
414,117.0,72.2
415,73.0,73.3
416,94.0,77.8
417,82.0,79.8
418,157.0,86.0
419,91.0,88.5
420,44.0,87.5
421,46.0,85.0
422,59.0,85.2
423,55.0,81.8
424,66.0,76.7
425,61.0,75.5
426,62.0,72.3
427,69.0,71.0
428,62.0,61.5
429,52.0,57.6
430,67.0,59.9
431,63.0,61.6
432,75.0,63.2
433,127.0,70.4
434,123.0,76.1
435,200.0,90.0
436,85.0,92.3
437,66.0,92.0
438,57.0,91.5
439,81.0,94.4
440,86.0,96.3
441,54.0,95.4
442,83.0,96.2
443,101.0,93.6
444,200.0,101.3
445,56.0,86.9
446,71.0,85.5
447,58.0,84.7
448,65.0,85.5
449,88.0,86.2
450,70.0,84.6
451,75.0,86.7
452,115.0,89.9
453,69.0,86.7
454,78.0,74.5
455,60.0,74.9
456,130.0,80.8
457,62.0,81.2
458,80.0,82.7
459,73.0,81.2
460,93.0,83.5
461,110.0,87.0
462,79.0,83.4
463,80.0,84.5
464,69.0,83.6
465,62.0,83.8
466,118.0,82.6
467,179.0,94.3
468,65.0,92.8
469,80.0,93.5
470,71.0,91.3
471,55.0,85.8
472,63.0,84.2
473,125.0,88.7
474,148.0,96.6
475,189.0,109.3
476,163.0,113.8
477,95.0,105.4
478,150.0,113.9
479,71.0,113.0
480,68.0,112.7
481,73.0,114.5
482,75.0,115.7
483,111.0,114.3
484,55.0,105.0
485,79.0,94.0
486,73.0,85.0
487,122.0,87.7
488,64.0,79.1
489,63.0,78.3
490,111.0,82.6
491,55.0,80.8
492,94.0,82.7
493,41.0,75.7
494,59.0,76.1
495,72.0,75.4
496,74.0,75.5
497,124.0,75.7
498,98.0,79.1
499,59.0,78.7
500,103.0,77.9
501,79.0,80.3
502,73.0,78.2
503,88.0,82.9
504,99.0,86.9
505,200.0,99.7
506,58.0,98.1
507,148.0,100.5
508,66.0,97.3
509,107.0,102.1
510,60.0,97.8
511,139.0,103.8
512,70.0,103.5
513,200.0,114.7
514,71.0,111.9
515,57.0,97.6
516,71.0,98.9
517,73.0,91.4
518,124.0,97.2
519,66.0,93.1
520,119.0,99.0
521,67.0,91.8
522,166.0,101.4
523,44.0,85.8
524,72.0,85.9
525,88.0,89.0
526,45.0,86.4
527,116.0,90.7
528,91.0,87.4
529,99.0,90.7
530,99.0,88.7
531,59.0,87.9
532,104.0,81.7
533,101.0,87.4
534,90.0,89.2
535,73.0,87.7
536,78.0,91.0
537,72.0,86.6
538,123.0,89.8
539,131.0,93.0
540,99.0,93.0
541,69.0,94.0
542,98.0,93.4
543,120.0,95.3
544,72.0,93.5
545,63.0,92.5
546,73.0,92.0
547,134.0,98.2
548,73.0,93.2
549,65.0,86.6
550,70.0,83.7
551,120.0,88.8
552,49.0,83.9
553,115.0,83.4
554,76.0,83.8
555,107.0,88.2
556,135.0,94.4
557,92.0,90.2
558,167.0,99.6
559,63.0,99.4
560,64.0,98.8
561,122.0,99.0
562,72.0,101.3
563,120.0,101.8
564,79.0,102.1
565,64.0,97.8
566,60.0,90.3
567,57.0,86.8
568,119.0,82.0
569,121.0,87.8
570,79.0,89.3
571,130.0,90.1
572,82.0,91.1
573,72.0,86.3
574,61.0,84.5
575,82.0,86.3
576,200.0,100.3
577,110.0,105.6
578,139.0,107.6
579,72.0,102.7
580,88.0,103.6
581,56.0,96.2
582,71.0,95.1
583,91.0,97.0
584,90.0,99.9
585,70.0,98.7
586,58.0,84.5
587,96.0,83.1
588,70.0,76.2
589,60.0,75.0
590,70.0,73.2
591,66.0,74.2
592,96.0,76.7
593,108.0,78.4
594,200.0,89.4
595,113.0,93.7
596,89.0,96.8
597,184.0,105.6
598,67.0,105.3
599,73.0,106.6
600,119.0,111.5
601,150.0,119.9
602,124.0,122.7
603,76.0,119.5
604,54.0,104.9
605,77.0,101.3
606,52.0,97.6
607,127.0,91.9
608,126.0,97.8
609,67.0,97.2
610,116.0,96.9
611,84.0,90.3
612,93.0,87.2
613,64.0,86.0
614,116.0,92.2
615,143.0,98.8
616,142.0,107.8
617,168.0,111.9
618,102.0,109.5
619,158.0,118.6
620,77.0,114.7
621,102.0,116.5
622,96.0,116.8
623,129.0,123.3
624,70.0,118.7
625,57.0,110.1
626,81.0,104.0
627,100.0,97.2
628,138.0,100.8
629,126.0,97.6
630,89.0,98.8
631,102.0,98.8
632,69.0,96.1
633,160.0,99.2
634,66.0,98.8
635,62.0,99.3
636,194.0,110.6
637,57.0,106.3
638,68.0,99.3
639,114.0,98.1
640,70.0,96.2
641,87.0,94.7
642,112.0,99.0
643,182.0,101.2
644,192.0,113.8
645,67.0,114.3
646,200.0,114.9
647,115.0,120.7
648,124.0,126.3
649,81.0,123.0
650,74.0,123.4
651,115.0,126.2
652,177.0,132.7
653,194.0,133.9
654,62.0,120.9
655,75.0,121.7
656,188.0,120.5
657,109.0,119.9
658,70.0,114.5
659,173.0,123.7
660,112.0,127.5
661,135.0,129.5
662,81.0,119.9
663,81.0,108.6
664,118.0,114.2
665,56.0,112.3
666,200.0,113.5
667,88.0,111.4
668,184.0,122.8
669,62.0,111.7
670,200.0,120.5
671,53.0,112.3
672,66.0,110.8
673,65.0,109.2
674,83.0,105.7
675,82.0,108.3
676,73.0,95.6
677,73.0,94.1
678,119.0,87.6
679,73.0,88.7
680,78.0,76.5
681,148.0,86.0
682,137.0,93.1
683,200.0,106.6
684,84.0,106.7
685,79.0,106.4
686,97.0,108.8
687,197.0,121.2
688,62.0,115.5
689,165.0,124.7
690,76.0,124.5
691,81.0,117.8
692,83.0,112.4
693,61.0,98.5
694,124.0,102.5
695,168.0,111.4
696,99.0,111.6
697,139.0,105.8
698,102.0,109.8
699,101.0,103.4
700,108.0,106.6
701,66.0,105.1
702,88.0,105.6
703,134.0,112.9
704,165.0,117.0
705,83.0,108.5
706,80.0,106.6
707,170.0,109.7
708,88.0,108.3
709,100.0,108.2
710,130.0,110.4
711,68.0,110.6
712,83.0,110.1
713,126.0,109.3
714,57.0,98.5
715,76.0,97.8
716,70.0,96.8
717,72.0,87.0
718,87.0,86.9
719,131.0,90.0
720,109.0,87.9
721,154.0,96.5
722,77.0,95.9
723,188.0,102.1
724,76.0,104.0
725,54.0,101.8
726,164.0,111.2
727,74.0,111.4
728,118.0,114.5
729,118.0,113.2
730,75.0,109.8
731,78.0,102.2
732,69.0,101.4
733,165.0,99.1
734,151.0,106.6
735,58.0,107.0
736,158.0,106.4
737,95.0,108.5
738,62.0,102.9
739,109.0,102.0
740,139.0,108.4
741,114.0,112.0
742,63.0,111.4
743,138.0,108.7
744,65.0,100.1
745,95.0,103.8
746,200.0,108.0
747,63.0,104.8
748,65.0,105.1
749,200.0,114.2
750,77.0,108.0
751,200.0,116.6
