episode,score,score_avg
1,40.0,40.0
2,36.0,38.0
3,26.0,34.0
4,44.0,36.5
5,36.0,36.4
6,30.0,35.333333333333336
7,29.0,34.42857142857143
8,52.0,36.625
9,65.0,39.77777777777778
10,30.0,38.8
11,48.0,39.6
12,24.0,38.4
13,51.0,40.9
14,48.0,41.3
15,46.0,42.3
16,38.0,43.1
17,27.0,42.9
18,24.0,40.1
19,39.0,37.5
20,44.0,38.9
21,31.0,37.2
22,47.0,39.5
23,21.0,36.5
24,29.0,34.6
25,31.0,33.1
26,27.0,32.0
27,74.0,36.7
28,45.0,38.8
29,36.0,38.5
30,26.0,36.7
31,29.0,36.5
32,31.0,34.9
33,46.0,37.4
34,32.0,37.7
35,33.0,37.9
36,52.0,40.4
37,23.0,35.3
38,28.0,33.6
39,30.0,33.0
40,21.0,32.5
41,40.0,33.6
42,66.0,37.1
43,25.0,35.0
44,24.0,34.2
45,26.0,33.5
46,30.0,31.3
47,41.0,33.1
48,47.0,35.0
49,48.0,36.8
50,38.0,38.5
51,38.0,38.3
52,65.0,38.2
53,41.0,39.8
54,38.0,41.2
55,37.0,42.3
56,23.0,41.6
57,53.0,42.8
58,33.0,41.4
59,36.0,40.2
60,39.0,40.3
61,48.0,41.3
62,27.0,37.5
63,28.0,36.2
64,60.0,38.4
65,60.0,40.7
66,38.0,42.2
67,38.0,40.7
68,53.0,42.7
69,31.0,42.2
70,69.0,45.2
71,30.0,43.4
72,43.0,45.0
73,32.0,45.4
74,31.0,42.5
75,28.0,39.3
76,45.0,40.0
77,28.0,39.0
78,44.0,38.1
79,28.0,37.8
80,39.0,34.8
81,31.0,34.9
82,37.0,34.3
83,35.0,34.6
84,40.0,35.5
85,27.0,35.4
86,24.0,33.3
87,32.0,33.7
88,44.0,33.7
89,30.0,33.9
90,27.0,32.7
91,26.0,32.2
92,27.0,31.2
93,26.0,30.3
94,33.0,29.6
95,26.0,29.5
96,26.0,29.7
97,26.0,29.1
98,31.0,27.8
99,40.0,28.8
100,58.0,31.9
101,45.0,33.8
102,34.0,34.5
103,31.0,35.0
104,29.0,34.6
105,34.0,35.4
106,42.0,37.0
107,39.0,38.3
108,37.0,38.9
109,41.0,39.0
110,48.0,38.0
111,59.0,39.4
112,47.0,40.7
113,30.0,40.6
114,46.0,42.3
115,46.0,43.5
116,29.0,42.2
117,35.0,41.8
118,47.0,42.8
119,27.0,41.4
120,28.0,39.4
121,29.0,36.4
122,65.0,38.2
123,31.0,38.3
124,41.0,37.8
125,40.0,37.2
126,33.0,37.6
127,23.0,36.4
128,24.0,34.1
129,25.0,33.9
130,30.0,34.1
131,25.0,33.7
132,28.0,30.0
133,28.0,29.7
134,39.0,29.5
135,36.0,29.1
136,41.0,29.9
137,47.0,32.3
138,31.0,33.0
139,26.0,33.1
140,45.0,34.6
141,37.0,35.8
142,36.0,36.6
143,25.0,36.3
144,23.0,34.7
145,48.0,35.9
146,26.0,34.4
147,44.0,34.1
148,40.0,35.0
149,31.0,35.5
150,29.0,33.9
151,28.0,33.0
152,26.0,32.0
153,40.0,33.5
154,27.0,33.9
155,48.0,33.9
156,28.0,34.1
157,23.0,32.0
158,26.0,30.6
159,25.0,30.0
160,33.0,30.4
161,39.0,31.5
162,30.0,31.9
163,44.0,32.3
164,24.0,32.0
165,27.0,29.9
166,61.0,33.2
167,34.0,34.3
168,36.0,35.3
169,37.0,36.5
170,47.0,37.9
171,60.0,40.0
172,31.0,40.1
173,41.0,39.8
174,26.0,40.0
175,35.0,40.8
176,32.0,37.9
177,28.0,37.3
178,22.0,35.9
179,38.0,36.0
180,21.0,33.4
181,58.0,33.2
182,35.0,33.6
183,25.0,32.0
184,58.0,35.2
185,34.0,35.1
186,58.0,37.7
187,33.0,38.2
188,53.0,41.3
189,51.0,42.6
190,35.0,44.0
191,27.0,40.9
192,53.0,42.7
193,33.0,43.5
194,31.0,40.8
195,45.0,41.9
196,54.0,41.5
197,34.0,41.6
198,57.0,42.0
199,21.0,39.0
200,59.0,41.4
201,28.0,41.5
202,37.0,39.9
203,51.0,41.7
204,54.0,44.0
205,38.0,43.3
206,29.0,40.8
207,30.0,40.4
208,21.0,36.8
209,37.0,38.4
210,44.0,36.9
211,64.0,40.5
212,41.0,40.9
213,76.0,43.4
214,31.0,41.1
215,37.0,41.0
216,42.0,42.3
217,58.0,45.1
218,26.0,45.6
219,27.0,44.6
220,37.0,43.9
221,39.0,41.4
222,32.0,40.5
223,22.0,35.1
224,31.0,35.1
225,27.0,34.1
226,27.0,32.6
227,27.0,29.5
228,18.0,28.7
229,56.0,31.6
230,89.0,36.8
231,31.0,36.0
232,28.0,35.6
233,28.0,36.2
234,30.0,36.1
235,52.0,38.6
236,39.0,39.8
237,48.0,41.9
238,70.0,47.1
239,26.0,44.1
240,32.0,38.4
241,28.0,38.1
242,28.0,38.1
243,40.0,39.3
244,35.0,39.8
245,50.0,39.6
246,24.0,38.1
247,38.0,37.1
248,29.0,33.0
249,36.0,34.0
250,31.0,33.9
251,36.0,34.7
252,63.0,38.2
253,32.0,37.4
254,38.0,37.7
255,34.0,36.1
256,34.0,37.1
257,61.0,39.4
258,59.0,42.4
259,23.0,41.1
260,29.0,40.9
261,38.0,41.1
262,26.0,37.4
263,31.0,37.3
264,39.0,37.4
265,33.0,37.3
266,47.0,38.6
267,36.0,36.1
268,40.0,34.2
269,28.0,34.7
270,38.0,35.6
271,43.0,36.1
272,31.0,36.6
273,34.0,36.9
274,26.0,35.6
275,51.0,37.4
276,64.0,39.1
277,39.0,39.4
278,41.0,39.5
279,33.0,40.0
280,31.0,39.3
281,57.0,40.7
282,34.0,41.0
283,39.0,41.5
284,35.0,42.4
285,51.0,42.4
286,37.0,39.7
287,27.0,38.5
288,27.0,37.1
289,38.0,37.6
290,40.0,38.5
291,34.0,36.2
292,41.0,36.9
293,32.0,36.2
294,31.0,35.8
295,33.0,34.0
296,21.0,32.4
297,40.0,33.7
298,30.0,34.0
299,32.0,33.4
300,62.0,35.6
301,50.0,37.2
302,30.0,36.1
303,37.0,36.6
304,36.0,37.1
305,35.0,37.3
306,37.0,38.9
307,23.0,37.2
308,32.0,37.4
309,34.0,37.6
310,35.0,34.9
311,36.0,33.5
312,33.0,33.8
313,51.0,35.2
314,66.0,38.2
315,23.0,37.0
316,27.0,36.0
317,31.0,36.8
318,36.0,37.2
319,27.0,36.5
320,58.0,38.8
321,99.0,45.1
322,33.0,45.1
323,45.0,44.5
324,40.0,41.9
325,30.0,42.6
326,40.0,43.9
327,26.0,43.4
328,51.0,44.9
329,38.0,46.0
330,22.0,42.4
331,45.0,37.0
332,40.0,37.7
333,42.0,37.4
334,34.0,36.8
335,57.0,39.5
336,83.0,43.8
337,31.0,44.3
338,25.0,41.7
339,31.0,41.0
340,40.0,42.8
341,36.0,41.9
342,62.0,44.1
343,32.0,43.1
344,58.0,45.5
345,38.0,43.6
346,68.0,42.1
347,35.0,42.5
348,25.0,42.5
349,43.0,43.7
350,36.0,43.3
351,34.0,43.1
352,25.0,39.4
353,27.0,38.9
354,34.0,36.5
355,42.0,36.9
356,42.0,34.3
357,31.0,33.9
358,27.0,34.1
359,34.0,33.2
360,40.0,33.6
361,39.0,34.1
362,41.0,35.7
363,42.0,37.2
364,31.0,36.9
365,26.0,35.3
366,33.0,34.4
367,29.0,34.2
368,25.0,34.0
369,27.0,33.3
370,63.0,35.6
371,65.0,38.2
372,44.0,38.5
373,31.0,37.4
374,34.0,37.7
375,42.0,39.3
376,21.0,38.1
377,29.0,38.1
378,37.0,39.3
379,43.0,40.9
380,45.0,39.1
381,52.0,37.8
382,63.0,39.7
383,32.0,39.8
384,27.0,39.1
385,26.0,37.5
386,46.0,40.0
387,44.0,41.5
388,30.0,40.8
389,23.0,38.8
390,28.0,37.1
391,64.0,38.3
392,48.0,36.8
393,62.0,39.8
394,56.0,42.7
395,65.0,46.6
396,51.0,47.1
397,43.0,47.0
398,67.0,50.7
399,31.0,51.5
400,34.0,52.1
401,64.0,52.1
402,62.0,53.5
403,39.0,51.2
404,69.0,52.5
405,51.0,51.1
406,42.0,50.2
407,54.0,51.3
408,40.0,48.6
409,23.0,47.8
410,33.0,47.7
411,35.0,44.8
412,35.0,42.1
413,49.0,43.1
414,24.0,38.6
415,62.0,39.7
416,43.0,39.8
417,31.0,37.5
418,81.0,41.6
419,53.0,44.6
420,56.0,46.9
421,32.0,46.6
422,47.0,47.8
423,34.0,46.3
424,35.0,47.4
425,42.0,45.4
426,31.0,44.2
427,31.0,44.2
428,35.0,39.6
429,36.0,37.9
430,35.0,35.8
431,27.0,35.3
432,29.0,33.5
433,36.0,33.7
434,32.0,33.4
435,28.0,32.0
436,57.0,34.6
437,39.0,35.4
438,39.0,35.8
439,33.0,35.5
440,27.0,34.7
441,41.0,36.1
442,33.0,36.5
443,37.0,36.6
444,34.0,36.8
445,75.0,41.5
446,62.0,42.0
447,35.0,41.6
448,30.0,40.7
449,27.0,40.1
450,35.0,40.9
451,54.0,42.2
452,40.0,42.9
453,35.0,42.7
454,38.0,43.1
455,52.0,40.8
456,33.0,37.9
457,62.0,40.6
458,31.0,40.7
459,24.0,40.4
460,28.0,39.7
461,38.0,38.1
462,35.0,37.6
463,35.0,37.6
464,31.0,36.9
465,29.0,34.6
466,38.0,35.1
467,38.0,32.7
468,40.0,33.6
469,47.0,35.9
470,50.0,38.1
471,42.0,38.5
472,28.0,37.8
473,48.0,39.1
474,30.0,39.0
475,28.0,38.9
476,28.0,37.9
477,35.0,37.6
478,37.0,37.3
479,28.0,35.4
480,29.0,33.3
