episode,score,score_avg
1,36.0,36.0
2,66.0,51.0
3,29.0,43.666666666666664
4,45.0,44.0
5,25.0,40.2
6,81.0,47.0
7,41.0,46.142857142857146
8,28.0,43.875
9,37.0,43.111111111111114
10,44.0,43.2
11,27.0,42.3
12,53.0,41.0
13,32.0,41.3
14,27.0,39.5
15,70.0,44.0
16,52.0,41.1
17,26.0,39.6
18,36.0,40.4
19,48.0,41.5
20,34.0,40.5
21,64.0,44.2
22,105.0,49.4
23,30.0,49.2
24,32.0,49.7
25,24.0,45.1
26,35.0,43.4
27,26.0,43.4
28,49.0,44.7
29,35.0,43.4
30,37.0,43.7
31,29.0,40.2
32,44.0,34.1
33,26.0,33.7
34,25.0,33.0
35,29.0,33.5
36,39.0,33.9
37,29.0,34.2
38,31.0,32.4
39,26.0,31.5
40,26.0,30.4
41,30.0,30.5
42,40.0,30.1
43,47.0,32.2
44,36.0,33.3
45,30.0,33.4
46,48.0,34.3
47,46.0,36.0
48,48.0,37.7
49,27.0,37.8
50,32.0,38.4
51,42.0,39.6
52,47.0,40.3
53,56.0,41.2
54,43.0,41.9
55,30.0,41.9
56,33.0,40.4
57,23.0,38.1
58,24.0,35.7
59,30.0,36.0
60,30.0,35.8
61,47.0,36.3
62,41.0,35.7
63,37.0,33.8
64,39.0,33.4
65,44.0,34.8
66,35.0,35.0
67,29.0,35.6
68,36.0,36.8
69,49.0,38.7
70,37.0,39.4
71,37.0,38.4
72,27.0,37.0
73,23.0,35.6
74,53.0,37.0
75,54.0,38.0
76,39.0,38.4
77,30.0,38.5
78,50.0,39.9
79,30.0,38.0
80,24.0,36.7
81,23.0,35.3
82,36.0,36.2
83,73.0,41.2
84,49.0,40.8
85,44.0,39.8
86,34.0,39.3
87,32.0,39.5
88,31.0,37.6
89,28.0,37.4
90,24.0,37.4
91,44.0,39.5
92,28.0,38.7
93,41.0,35.5
94,30.0,33.6
95,40.0,33.2
96,58.0,35.6
97,32.0,35.6
98,23.0,34.8
99,25.0,34.5
100,40.0,36.1
101,27.0,34.4
102,42.0,35.8
103,43.0,36.0
104,60.0,39.0
105,37.0,38.7
106,28.0,35.7
107,37.0,36.2
108,25.0,36.4
109,53.0,39.2
110,27.0,37.9
111,36.0,38.8
112,46.0,39.2
113,31.0,38.0
114,26.0,34.6
115,46.0,35.5
116,25.0,35.2
117,29.0,34.4
118,49.0,36.8
119,30.0,34.5
120,47.0,36.5
121,42.0,37.1
122,45.0,37.0
123,37.0,37.6
124,26.0,37.6
125,26.0,35.6
126,32.0,36.3
127,27.0,36.1
128,28.0,34.0
129,37.0,34.7
130,31.0,33.1
131,40.0,32.9
132,79.0,36.3
133,34.0,36.0
134,29.0,36.3
135,29.0,36.6
136,31.0,36.5
137,48.0,38.6
138,34.0,39.2
139,28.0,38.3
140,29.0,38.1
141,36.0,37.7
142,29.0,32.7
143,65.0,35.8
144,25.0,35.4
145,61.0,38.6
146,29.0,38.4
147,31.0,36.7
148,27.0,36.0
149,47.0,37.9
150,22.0,37.2
151,49.0,38.5
152,35.0,39.1
153,24.0,35.0
154,26.0,35.1
155,75.0,36.5
156,25.0,36.1
157,106.0,43.6
158,20.0,42.9
159,28.0,41.0
160,36.0,42.4
161,31.0,40.6
162,32.0,40.3
163,22.0,40.1
164,46.0,42.1
165,54.0,40.0
166,46.0,42.1
167,55.0,37.0
168,28.0,37.8
169,41.0,39.1
170,27.0,38.2
171,31.0,38.2
172,37.0,38.7
173,43.0,40.8
174,35.0,39.7
175,58.0,40.1
176,42.0,39.7
177,98.0,44.0
178,22.0,43.4
179,35.0,42.8
180,26.0,42.7
181,56.0,45.2
182,43.0,45.8
183,40.0,45.5
184,32.0,45.2
185,23.0,41.7
186,76.0,45.1
187,30.0,38.3
188,26.0,38.7
189,26.0,37.8
190,45.0,39.7
191,50.0,39.1
192,33.0,38.1
193,26.0,36.7
194,31.0,36.6
195,52.0,39.5
