episode,score,score_avg
1,33.0,33.0
2,26.0,29.5
3,41.0,33.333333333333336
4,21.0,30.25
5,40.0,32.2
6,46.0,34.5
7,42.0,35.57142857142857
8,41.0,36.25
9,32.0,35.77777777777778
10,28.0,35.0
11,24.0,34.1
12,40.0,35.5
13,23.0,33.7
14,33.0,34.9
15,50.0,35.9
16,32.0,34.5
17,30.0,33.3
18,21.0,31.3
19,61.0,34.2
20,36.0,35.0
21,38.0,36.4
22,41.0,36.5
23,73.0,41.5
24,41.0,42.3
25,44.0,41.7
26,41.0,42.6
27,32.0,42.8
28,37.0,44.4
29,70.0,45.3
30,32.0,44.9
31,21.0,43.2
32,40.0,43.1
33,28.0,38.6
34,24.0,36.9
35,56.0,38.1
36,51.0,39.1
37,31.0,39.0
38,40.0,39.3
39,39.0,36.2
40,27.0,35.7
41,59.0,39.5
42,26.0,38.1
43,49.0,40.2
44,54.0,43.2
45,51.0,42.7
46,24.0,40.0
47,42.0,41.1
48,28.0,39.9
49,34.0,39.4
50,36.0,40.3
51,27.0,37.1
52,57.0,40.2
53,33.0,38.6
54,52.0,38.4
55,77.0,41.0
56,50.0,43.6
57,26.0,42.0
58,23.0,41.5
59,63.0,44.4
60,49.0,45.7
61,22.0,45.2
62,39.0,43.4
63,37.0,43.8
64,41.0,42.7
65,57.0,40.7
66,40.0,39.7
67,46.0,41.7
68,31.0,42.5
69,34.0,39.6
70,59.0,40.6
71,96.0,48.0
72,35.0,47.6
73,30.0,46.9
74,32.0,46.0
75,86.0,48.9
76,38.0,48.7
77,20.0,46.1
78,49.0,47.9
79,37.0,48.2
80,34.0,45.7
81,26.0,38.7
82,69.0,42.1
83,44.0,43.5
84,31.0,43.4
85,50.0,39.8
86,24.0,38.4
87,32.0,39.6
88,36.0,38.3
89,71.0,41.7
90,29.0,41.2
91,43.0,42.9
92,31.0,39.1
93,42.0,38.9
94,26.0,38.4
95,38.0,37.2
96,48.0,39.6
97,30.0,39.4
98,31.0,38.9
99,30.0,34.8
100,37.0,35.6
101,26.0,33.9
102,73.0,38.1
103,53.0,39.2
104,40.0,40.6
105,29.0,39.7
106,51.0,40.0
107,34.0,40.4
108,50.0,42.3
109,44.0,43.7
110,31.0,43.1
111,40.0,44.5
112,42.0,41.4
113,36.0,39.7
114,39.0,39.6
115,55.0,42.2
116,27.0,39.8
117,50.0,41.4
118,32.0,39.6
119,37.0,38.9
120,40.0,39.8
121,33.0,39.1
122,39.0,38.8
123,29.0,38.1
124,49.0,39.1
125,30.0,36.6
126,21.0,36.0
127,38.0,34.8
128,48.0,36.4
129,30.0,35.7
130,54.0,37.1
131,68.0,40.6
132,29.0,39.6
133,28.0,39.5
134,39.0,38.5
135,29.0,38.4
136,70.0,43.3
137,47.0,44.2
138,80.0,47.4
139,20.0,46.4
140,31.0,44.1
141,39.0,41.2
142,30.0,41.3
143,27.0,41.2
144,31.0,40.4
145,41.0,41.6
146,36.0,38.2
147,34.0,36.9
148,55.0,34.4
149,25.0,34.9
150,56.0,37.4
151,31.0,36.6
152,29.0,36.5
153,52.0,39.0
154,38.0,39.7
155,39.0,39.5
156,32.0,39.1
157,37.0,39.4
158,64.0,40.3
159,40.0,41.8
160,39.0,40.1
161,36.0,40.6
162,26.0,40.3
163,27.0,37.8
164,22.0,36.2
165,33.0,35.6
166,35.0,35.9
167,20.0,34.2
168,41.0,31.9
169,36.0,31.5
170,56.0,33.2
171,84.0,38.0
172,37.0,39.1
173,25.0,38.9
174,39.0,40.6
175,25.0,39.8
176,25.0,38.8
177,36.0,40.4
178,53.0,41.6
179,44.0,42.4
180,58.0,42.6
181,41.0,38.3
182,26.0,37.2
183,60.0,40.7
184,61.0,42.9
185,29.0,43.3
186,35.0,44.3
187,56.0,46.3
188,64.0,47.4
189,36.0,46.6
190,49.0,45.7
191,46.0,46.2
192,24.0,46.0
193,36.0,43.6
194,65.0,44.0
195,40.0,45.1
196,52.0,46.8
197,56.0,46.8
198,21.0,42.5
199,69.0,45.8
200,26.0,43.5
201,58.0,44.7
202,22.0,44.5
203,46.0,45.5
204,42.0,43.2
205,33.0,42.5
206,64.0,43.7
207,54.0,43.5
208,63.0,47.7
209,40.0,44.8
210,28.0,45.0
211,23.0,41.5
212,30.0,42.3
213,42.0,41.9
214,27.0,40.4
215,30.0,40.1
216,31.0,36.8
217,52.0,36.6
218,41.0,34.4
219,33.0,33.7
220,33.0,34.2
221,27.0,34.6
222,43.0,35.9
223,49.0,36.6
224,29.0,36.8
225,39.0,37.7
226,60.0,40.6
227,40.0,39.4
228,38.0,39.1
229,24.0,38.2
230,43.0,39.2
231,29.0,39.4
232,24.0,37.5
233,46.0,37.2
234,67.0,41.0
235,27.0,39.8
236,53.0,39.1
237,22.0,37.3
238,50.0,38.5
239,66.0,42.7
240,31.0,41.5
241,70.0,45.6
242,49.0,48.1
243,54.0,48.9
244,66.0,48.8
245,32.0,49.3
246,34.0,47.4
247,65.0,51.7
248,91.0,55.8
249,35.0,52.7
250,31.0,52.7
251,28.0,48.5
252,55.0,49.1
253,56.0,49.3
254,53.0,48.0
255,31.0,47.9
256,33.0,47.8
257,42.0,45.5
258,29.0,39.3
259,62.0,42.0
260,37.0,42.6
261,51.0,44.9
262,43.0,43.7
263,33.0,41.4
264,50.0,41.1
265,31.0,41.1
266,25.0,40.3
267,40.0,40.1
268,23.0,39.5
269,58.0,39.1
270,55.0,40.9
271,33.0,39.1
272,31.0,37.9
273,59.0,40.5
274,24.0,37.9
275,30.0,37.8
276,27.0,38.0
277,31.0,37.1
278,48.0,39.6
279,36.0,37.4
280,32.0,35.1
281,24.0,34.2
282,36.0,34.7
283,58.0,34.6
284,52.0,37.4
285,52.0,39.6
286,43.0,41.2
287,27.0,40.8
288,45.0,40.5
289,34.0,40.3
290,39.0,41.0
291,28.0,41.4
292,31.0,40.9
293,34.0,38.5
294,38.0,37.1
