episode,score,score_avg
1,-125.66617491137576,-125.66617491137576
2,-1140.7750641604318,-633.2206195359038
3,-255.53620329619673,-507.3258141226681
4,-131.4771523844519,-413.36364868811404
5,-129.11393639271117,-356.51370622903346
6,-1.3366551244183122,-297.31753104493094
7,-1.9704498759904294,-255.1250908779394
8,-2.2520473161815873,-223.5159604327197
9,-130.46178258015337,-213.1766073379901
10,-392.54145696813885,-231.11309230100497
11,-1199.8866953543677,-338.53514434530416
12,-127.89788802877358,-237.24742673213836
13,-131.54034078333592,-224.8478404808523
14,-248.55929929232417,-236.55605517163954
15,-131.6099982198598,-236.80566135435438
16,-1191.6495035945754,-355.8369462013701
17,-1.0865814280100992,-355.74855935657206
18,-338.4602884879615,-389.36938347375
19,-130.69805027135254,-389.39301024286993
20,-269.75996051508525,-377.11486059756464
21,-249.77290935732424,-282.1034819978603
22,-1141.954215417946,-383.5091147367775
23,-1205.6087273334501,-490.91595339178895
24,-133.93727614680338,-479.45375107723675
25,-395.8472830662592,-505.8774795618768
