episode,score,score_avg
0,-1046.8204482734398,-1046.8204482734398
1,-1464.4687185139558,-1255.6445833936978
2,-1546.9131945860177,-1352.7341204578045
3,-1671.3801395368403,-1432.3956252275634
4,-1444.023217479511,-1434.721143677953
5,-1650.013089148382,-1470.603134589691
6,-1560.1007941040707,-1483.3885145203167
7,-1558.343728776721,-1492.7579163023674
8,-1583.6559007955284,-1502.8576923571632
9,-1236.5257016620058,-1476.2244932876474
10,-1302.8103533169192,-1460.4595714721268
11,-1409.902451651938,-1456.2464781537776
12,-1551.7444372805553,-1463.5924750096835
13,-1394.6340690786858,-1458.6668745860409
14,-1503.9372291639238,-1461.6848982245663
15,-1379.3665154640591,-1456.5399993020346
16,-1516.486245016149,-1460.0662490499237
17,-1529.5853678873561,-1463.92842231867
18,-1354.9143058802472,-1458.1908372429637
19,-1441.6561931628344,-1457.3641050389572
20,-1531.4685460539167,-1460.8928879444315
21,-1288.9106445971443,-1453.0755132468275
22,-1457.5911198776162,-1453.2718439699054
23,-1445.8755593865344,-1452.963665445598
24,-1361.8717478718347,-1449.3199887426474
25,-1386.0697376271023,-1446.887286776665
26,-1438.64194872655,-1446.5819038859202
27,-1367.873161618382,-1443.770877376365
28,-1385.374558138262,-1441.7572111957409
29,-1481.3269376434005,-1443.0762020773295
30,-1326.3542991409201,-1439.3109794019615
31,-1252.7687894398584,-1433.4815359656454
32,-1421.0077227076067,-1433.1035416244927
33,-1243.7469228438524,-1427.534229307415
34,-1282.7763075180028,-1423.3982886848603
35,-1271.3253199546969,-1419.1740395534669
36,-1185.5720362547725,-1412.8604718967454
37,-1471.8615612374329,-1414.413132142553
38,-1391.7513919269966,-1413.8320618806158
39,-1478.8493337116292,-1415.4574936763913
40,-1537.1915682436784,-1418.4266174463253
41,-1431.4264082335496,-1418.7361362745924
42,-1339.7754657582514,-1416.8998416114216
43,-1499.8087319357955,-1418.7841345733393
44,-1509.7134911372136,-1420.8047869414254
45,-1362.6553972083502,-1419.540669773315
46,-1510.7150375102447,-1421.4805499379306
47,-1419.3525571011855,-1421.4362167538318
48,-1406.3399185620212,-1421.1281290356314
49,-1354.1911899072911,-1419.7893902530645
50,-1450.9101877693697,-1420.3996019690708
51,-1375.3354680063667,-1419.5329840082495
52,-1315.223084115085,-1417.5648726895106
53,-1420.865559920094,-1417.625996527114
54,-1285.8362383801327,-1415.2298191062598
55,-1438.002040668989,-1415.63646591988
56,-1489.8463243790814,-1416.9383932612693
57,-1366.9815470846972,-1416.0770683271905
58,-1339.1646525782987,-1414.77346806026
59,-1280.972974624623,-1412.5434598363329
60,-1378.91464748414,-1411.9921678305593
61,-1494.304953020566,-1413.31979339814
62,-1359.1818456752985,-1412.4604608946026
63,-1559.7001109735877,-1414.7610804270869
64,-1628.5022883418187,-1418.049406702698
65,-1353.6977195852546,-1417.0743811403124
66,-1599.736184387718,-1419.8006767111692
67,-1405.5408284092641,-1419.5909730596707
68,-1606.661589233666,-1422.3021414100185
69,-1572.3312482032281,-1424.4454143642074
70,-1393.7094524148158,-1424.0125134916807
71,-1637.2518843350185,-1426.9741714200604
72,-1623.5947078325885,-1429.6676034257116
73,-1393.2316060185856,-1429.175225082372
74,-1665.80333868016,-1432.330266597009
75,-1681.6477131231427,-1435.6107593144582
76,-1585.8849508317862,-1437.5623721913064
77,-1352.7368675007122,-1436.4748657209143
