episode,score,score_avg
0,-1440.895599236415,-1440.895599236415
1,-1697.0728698304124,-1568.9842345334137
2,-1050.3301080545089,-1396.099525707112
3,-958.6531876037574,-1286.7379411812733
4,-1196.604408545569,-1268.7112346541323
5,-1093.6633995985292,-1239.5365954781985
6,-1328.6782397915797,-1252.271116094396
7,-1448.6078171067409,-1276.813203720939
8,-1438.4987641404125,-1294.7782659897696
9,-1607.790480713562,-1326.0794874621488
10,-1342.5654141334016,-1327.5782080686263
11,-1625.4825053542172,-1352.403566175759
12,-1136.2888741834627,-1335.7793590994283
13,-1391.1737683848232,-1339.7361026198137
14,-999.286930967291,-1317.039491176312
15,-1656.2582264066339,-1338.2406621282075
16,-1172.5940684846476,-1328.496744855057
17,-1556.832867540269,-1341.1820850042354
18,-1579.7915687216291,-1353.7404788840984
19,-1599.7484257782953,-1366.0408762288082
20,-1648.57314355199,-1379.494793720388
21,-1155.5225529975332,-1369.3142373238948
22,-1603.8240141778094,-1379.5103145784126
23,-1616.4077867081287,-1389.3810425838176
24,-1351.622315113832,-1387.8706934850184
25,-1675.7210903137395,-1398.9418625938151
26,-1671.2574751024222,-1409.0276260200599
27,-1488.2501840304476,-1411.8570030918595
28,-1623.3349443737534,-1419.1493458946834
29,-1435.576525403015,-1419.696918544961
30,-1652.710948506001,-1427.2135001566073
31,-1349.3887292926506,-1424.781476067109
32,-1642.207903071808,-1431.370155673312
33,-1387.2864231680767,-1430.073575305511
34,-1414.8105612081854,-1429.6374891884445
35,-1612.2056093614058,-1434.7088258599158
36,-1569.1265375441883,-1438.3417369865178
37,-1425.496205813225,-1438.0036966924836
38,-1565.7947616541792,-1441.2803906658605
39,-1574.6366412811356,-1444.614296931242
40,-1187.6730543197768,-1438.3474373553527
41,-1644.0620124527009,-1443.245403429099
42,-1304.7813206877258,-1440.0253084816252
43,-1634.8119743508855,-1444.4522781604721
44,-1465.943581358136,-1444.9298626759758
45,-1504.2256852841567,-1446.2189022978928
46,-1177.1309243271155,-1440.493626170855
47,-1153.1095833434458,-1434.5064586119504
48,-1068.418496639097,-1427.0352757145454
49,-1062.8212557703032,-1419.7509953156605
50,-1308.0805498358811,-1417.5613787376258
51,-1138.3225699545455,-1412.1914016456433
52,-1406.8238197446944,-1412.0901265154366
53,-1607.392499625402,-1415.7068371285843
54,-1306.6849439646703,-1413.7246208892404
55,-1424.3216079751503,-1413.9138528014887
56,-1078.6492591455303,-1408.0320178250686
57,-1280.3638444252972,-1405.8308424216243
58,-1432.992471235204,-1406.291209011685
59,-1584.4396943718518,-1409.2603504343542
60,-1216.3348579296662,-1406.0976374424743
61,-1444.845208335991,-1406.7225982633374
62,-1313.440438089596,-1405.2419290542305
63,-1540.0408809510823,-1407.3481626776186
64,-1631.9499297059097,-1410.8035744780539
65,-1661.4009102335067,-1414.600503807682
66,-1448.052174767788,-1415.0997824787282
67,-970.0855940927715,-1408.5554561789347
68,-1185.5951701668862,-1405.3241476860064
69,-1278.633070747316,-1403.5142751583107
70,-963.13642839128,-1397.3117702742682
71,-1256.6976811247207,-1395.3587968138577
72,-1666.8316089903908,-1399.0776024601116
73,-1721.7247669105143,-1403.437699277009
74,-1281.2294353898267,-1401.8082557585133
75,-1266.7354148610632,-1400.0309815361784
76,-990.7521357653354,-1394.7156718508427
77,-1345.3748560365445,-1394.083097289121
78,-1547.2763505266082,-1396.022252393393
79,-1346.2831847572086,-1395.4005140479408
80,-1626.4603567336976,-1398.2531046983822
81,-1259.0542750032034,-1396.5555579947825
82,-1398.6564004711454,-1396.5808693499193
83,-1392.783982412111,-1396.5356683149453
