episode,score,score_avg
1,-1669.5532506909458,-1669.5532506909458
2,-1070.9437033481452,-1370.2484770195456
3,-1317.0310822943081,-1352.5093454444666
4,-1764.8690313966936,-1455.5992669325233
5,-1455.4296284218465,-1455.565339230388
6,-894.5027155675322,-1362.0549019532452
7,-1515.0779678752024,-1383.9153399420964
8,-1405.4843753203163,-1386.6114693643738
9,-1646.4791374930196,-1415.485654712001
10,-1312.5841495778852,-1405.1955041985896
11,-1733.998904199764,-1411.6400695494713
12,-1325.2243617060158,-1437.0681353852583
13,-1630.3268383970394,-1468.3977109955315
14,-1821.517281195026,-1474.0625359753644
15,-1690.4081788527221,-1497.5603910184523
16,-1767.7683327445675,-1584.886952736156
17,-1472.6943997028923,-1580.6485959189247
18,-1489.4916666629872,-1589.0493250531918
19,-1610.5956408912282,-1585.4609753930126
20,-1544.697969747969,-1608.672357410021
21,-1278.191551861883,-1563.0916221762332
22,-1694.796293450221,-1600.0488153506535
23,-932.1936836622057,-1530.2354998771702
24,-1379.4279423028045,-1486.026565987948
25,-1166.1007243603765,-1433.5958205387135
26,-1235.3027354296735,-1380.349260807224
27,-1362.4664587693808,-1369.3264667138728
28,-1375.67023474755,-1357.9443235223291
29,-1570.0443238396736,-1353.8891918171735
30,-1481.5003381019408,-1347.5694286525709
31,-1526.761012232982,-1372.4263746896809
32,-1552.5726195588209,-1358.204007300541
33,-1505.9361612046505,-1415.5782550547851
34,-1678.2316280765071,-1445.4586236321556
35,-1539.206073336166,-1482.7691585297343
36,-1625.0146791664552,-1521.7403529034127
37,-1418.5864535961857,-1527.3523523860933
38,-1474.1204540985457,-1537.1973743211927
39,-1522.4663936288662,-1532.439581300112
40,-1047.4226264790755,-1489.0318101378255
41,-985.066957577632,-1434.8624046722905
42,-1428.5474749429477,-1422.4598902107032
43,-1186.748481596793,-1390.5411222499174
44,-1348.7119241896662,-1357.5891518612334
45,-1289.501476716101,-1332.6186921992266
46,-1346.7776880028762,-1304.7949930828688
47,-1226.7722311326015,-1285.6135708365105
48,-1054.2218456921858,-1243.6237099958744
49,-1207.5690347861603,-1212.133974111604
50,-923.6112651305685,-1199.7528379767532
51,-1152.4809493815355,-1216.4942371571435
52,-1200.3283475119536,-1193.672324414044
53,-1093.0754716403665,-1184.3050234184013
54,-880.7227972040452,-1137.5061107198394
55,-1709.5053142397655,-1179.5064944722058
56,-1615.5596329999848,-1206.3846889719166
57,-806.1832077540022,-1164.3257866340568
58,-1468.9758120932822,-1205.8011832741663
59,-1382.7411881736436,-1223.3183986129147
60,-1399.1080950172748,-1270.8680816015853
61,-1378.8838481522787,-1293.5083714786597
62,-1470.5012176549542,-1320.5256584929598
63,-1191.5077285037273,-1330.3688841792957
64,-1162.2276364360516,-1358.5193681024966
65,-1228.7730296915147,-1310.4461396476713
66,-1364.6082994507594,-1285.351006292749
67,-1004.3665739622429,-1305.169342913573
68,-1069.4562069304427,-1265.2173823972892
69,-999.7095933277908,-1226.9142229127037
70,-1048.6391413185258,-1191.867327542829
71,-1172.7239711782854,-1171.2513398454296
72,-1269.297938396439,-1151.1310119195782
73,-1225.517533983104,-1154.5319924675157
74,-1022.7087293700359,-1140.580101760914
75,-1103.188650291719,-1128.0216638209345
76,-1245.4533470579597,-1116.1061685816544
77,-921.1181914453973,-1107.7813303299697
78,-874.347981299987,-1088.2705077669243
79,-855.1691946508756,-1073.816467899233
80,-1196.8443481818642,-1088.636988585567
81,-1164.4835018246936,-1087.8129416502074
82,-1353.3293751323524,-1096.216085323799
83,-1436.745385797658,-1117.3388705052544
84,-1123.5578904992335,-1127.4237866181743
85,-1240.863607663048,-1141.191282355307
86,-1477.5142911887724,-1164.397376768388
87,-1356.3306988835593,-1207.9186275122045
