episode,score,score_avg
1,-1116.5086005726275,-1116.5086005726275
2,-1544.0457343475014,-1330.2771674600644
3,-1213.8193893035389,-1291.457908074556
4,-1275.3832851362786,-1287.4392523399865
5,-1043.5892185002992,-1238.669245572049
6,-1024.171782876482,-1202.9196684561214
7,-1224.9104108474244,-1206.0612030834504
8,-1155.7041609665096,-1199.7665728188326
9,-1293.9452443964803,-1210.2308696607934
10,-1179.684720622997,-1207.1762547570138
11,-1207.9181621002904,-1216.3172109097802
12,-1194.1239067084916,-1181.325028145879
13,-1245.1399618501484,-1184.45708540054
14,-1238.310613996049,-1180.7498182865172
15,-1623.7093949296923,-1238.7618359294563
16,-1068.7618759152235,-1243.2208452333307
17,-1093.755866473279,-1230.105390795916
18,-1023.6982379774013,-1216.9047984970052
19,-1292.1878598813205,-1216.7290600454894
20,-1077.9956581442152,-1206.560153797611
21,-1403.2318689113508,-1226.091524478717
22,-1295.6376297957777,-1236.2428967874457
23,-1192.1506061543305,-1230.9439612178642
24,-967.7158258895792,-1203.884482407217
25,-1401.864475240467,-1181.6999904382947
26,-1306.7121536224415,-1205.4950182090165
27,-1116.1052848809497,-1207.7299600497834
28,-1172.0619162544008,-1222.5663278774834
29,-959.6442730551648,-1189.3119691948677
30,-1079.8071335831512,-1189.4931167387613
31,-1085.0568827752998,-1157.6756181251562
32,-1022.8608452569848,-1130.397939671277
33,-1408.7804268471982,-1152.0609217405636
34,-1586.833573364032,-1213.9726964880092
35,-1217.4332935194554,-1195.5295783159079
36,-1417.2676983608685,-1206.5851327897506
37,-1494.739825399068,-1244.4485868415625
38,-1151.6245847670086,-1242.4048536928235
39,-1165.7154947986398,-1263.0119758671706
40,-1304.9431436246266,-1285.5255768713182
41,-1621.3502815438815,-1339.1549167481764
42,-1541.1104303577695,-1390.9798752582549
43,-1263.808288986619,-1376.4826614721967
44,-1328.7298610056475,-1350.6722902363585
45,-1377.5040711278002,-1366.679367997193
46,-1335.1481444776007,-1358.467412608866
47,-1312.0197023963372,-1340.195400308593
48,-1297.669039544171,-1354.7998457863093
49,-1680.6156562604845,-1406.2898619324937
50,-1168.1702151256495,-1392.612569082596
51,-1173.4894135595766,-1347.8264822841656
52,-1486.1799077283204,-1342.3334300212205
53,-1605.8248185477016,-1376.5350829773292
54,-1248.8793628580736,-1368.5500331625715
55,-1642.8455082885519,-1395.0841768786465
56,-1354.359171482788,-1397.0052795791657
57,-1287.5186780830957,-1394.5551771478415
58,-1269.0267312547405,-1391.690946318898
59,-1204.3432202282015,-1344.06370271567
60,-1206.8260928837417,-1347.9292904914794
61,-1043.3156629782134,-1334.9119154333428
62,-1737.3038853002688,-1360.0243131905377
63,-1054.1087638419358,-1304.852707719961
64,-1168.0360713879513,-1296.768378572949
65,-1188.713630730754,-1251.355190817169
66,-1273.0109166352852,-1243.2203653324186
67,-1623.453070771623,-1276.8138046012714
68,-1170.819342680417,-1266.9930657438392
69,-1576.4759977061356,-1304.2063434916324
70,-1052.6254564220128,-1288.7862798454596
71,-1142.9364584682478,-1298.7483593944633
72,-1162.4975381490553,-1241.2677246793417
73,-1290.0860838282872,-1264.865456677977
74,-1095.662837333573,-1257.6281332725391
75,-1026.365491331282,-1241.393319332592
76,-1155.3403679296125,-1229.626264462025
77,-1834.5765574377024,-1250.7386131286326
78,-1549.59978144484,-1288.6166570050748
79,-1586.3734101353766,-1289.6063982479989
80,-939.2984875410475,-1278.2737013599024
81,-1611.9196303626006,-1325.172018549338
82,-1272.7212090833118,-1336.1943856427636
83,-1207.9785954902493,-1327.9836368089595
84,-1515.879766245685,-1370.0053297001707
85,-1064.9537233617802,-1373.8641529032207
86,-1385.6344713709482,-1396.8935632473542
87,-1413.4613590269832,-1354.7820434062821
88,-1615.8263232983784,-1361.4046975916362
89,-1401.2031802416989,-1342.8876746022684
90,-1088.1311290457838,-1357.7709387527418
91,-1262.8078828245034,-1322.8597639989323
92,-1285.4189265368886,-1324.12953574429
93,-1285.9589172750527,-1331.9275679227703
94,-1272.1237051769187,-1307.5519618158937
95,-1434.348815869193,-1344.4914710666349
96,-1355.7535057784098,-1341.503374507381
97,-1544.2296601826329,-1354.580204622946
98,-1247.8067536900815,-1317.7782476621164
99,-1213.29441817776,-1298.9873714557227
100,-1234.4854214552165,-1313.6228006966658
101,-1393.008625015949,-1326.6428749158104
102,-1313.1442695972019,-1329.4154092218416
103,-1614.4145797749557,-1362.260975471832
104,-1508.5967500657816,-1385.9082799607181
105,-1702.6133899559668,-1412.7347373693954
106,-1572.1779298211973,-1434.3771797736742
107,-1326.2543184425422,-1412.5796455996654
108,-1508.2245974727964,-1438.6214299779367
109,-1277.4409437282245,-1445.036082532983
110,-1572.6675441440443,-1478.8542948018662
111,-1467.9582479655564,-1486.3492570968267
112,-1439.4392432904344,-1498.97875446615
113,-1293.6043162325159,-1466.897728111906
114,-1327.3450382679705,-1448.7725569321249
115,-1456.5614108396437,-1424.1673590204925
116,-1600.426646362262,-1426.9922306745989
117,-1235.5183853267795,-1417.9186373630228
118,-1508.7220130805545,-1417.9683789237984
119,-1574.477051183548,-1447.671989669331
120,-1603.6385995344026,-1450.7690952083667
121,-1607.537720472007,-1464.727042459012
122,-1267.527939231532,-1447.5359120531216
123,-1247.1291553844785,-1442.8883959683178
124,-1455.247250506699,-1455.6786171921908
125,-1565.8639916938835,-1466.6088752776145
126,-1464.7866929306877,-1453.0448799344572
127,-1528.3373963795634,-1482.3267810397356
128,-1559.0033143597702,-1487.354911167657
129,-1561.987058739651,-1486.1059119232675
130,-1491.8859169915202,-1474.930643668979
131,-1771.5250659119558,-1491.329378212974
132,-1343.5557414649445,-1498.9321584363154
133,-1419.2383602555983,-1516.1430789234275
134,-1204.2894749918637,-1491.0473013719436
135,-1515.4469686858047,-1486.0055990711357
136,-1469.5434613772554,-1486.4812759157926
137,-1218.0307930440817,-1455.4506155822446
138,-1508.152261036716,-1450.365510249939
139,-1472.2141584650055,-1441.3882202224745
140,-1388.5197268261527,-1431.0516012059377
141,-1362.9152125182347,-1390.1906158665656
142,-1565.852572311011,-1412.4202989511725
143,-1488.5065000714123,-1419.3471129327538
144,-969.2744228529584,-1395.8456077188634
145,-1451.0609466277942,-1389.4070055130624
146,-1081.311553966718,-1350.5838147720085
147,-1483.699461727337,-1377.1506816403341
148,-1020.2859940398632,-1328.3640549406487
149,-1297.3140777899532,-1310.8740468731435
150,-1094.302072518066,-1281.4522814423349
151,-1683.1848700636585,-1313.4792471968774
152,-1419.7748171147732,-1298.8714716772533
153,-1049.1439722816522,-1254.9352188982773
154,-1238.9049729074425,-1281.898273903726
155,-1215.590233157845,-1258.351202556731
156,-1311.1522332438228,-1281.3352704844415
157,-1049.4885737069103,-1237.914181682399
158,-1214.3434356940293,-1257.3199258478153
159,-1256.690985385171,-1253.257616607337
160,-1161.8582681430232,-1260.0132361698327
161,-1345.3179835290741,-1226.2265475163745
162,-1573.2916410968537,-1241.5782299145824
163,-896.2146100255684,-1226.2852936889742
164,-1572.8084460339992,-1259.6756410016299
165,-1121.3530848922571,-1250.2519261750708
166,-907.5077802685956,-1209.887480877548
167,-1517.9527215793273,-1256.7338956647898
168,-1246.767863868562,-1259.9763384822431
169,-1068.8594691092035,-1241.1931868546465
170,-1459.5210906346201,-1270.959469103806
171,-1320.616684831611,-1268.4893392340598
172,-1087.9523650292733,-1219.9554116273018
173,-950.2504916147882,-1225.3589997862239
174,-1306.507731507067,-1198.7289283335306
175,-1222.141397406655,-1208.8077595849702
176,-1251.2486502092333,-1243.181846579034
177,-1254.9527550625119,-1216.8818499273525
178,-1485.2300721610266,-1240.728070756599
179,-1617.1922557435128,-1295.5613494200302
180,-1488.908274726519,-1298.5000678292197
181,-1716.595455530986,-1338.097944899157
182,-1642.6415880858356,-1393.5668672048134
183,-1449.667927582678,-1443.5086108016023
184,-1674.2202421557095,-1480.2798618664667
185,-1522.0740492802363,-1510.2731270538247
186,-1355.2103175281484,-1520.6692937857165
187,-1658.5522301766844,-1561.0292412971335
188,-1391.6226256796858,-1551.6684966489997
189,-1630.9945707074378,-1553.048728145392
190,-1786.7530207009488,-1582.8332027428353
191,-1291.6517216224033,-1540.338829351977
192,-1372.4013833326921,-1513.3148088766625
193,-1367.5884111376445,-1505.106857232159
194,-1650.936127548002,-1502.7784457713883
195,-1392.9960291070695,-1489.8706437540718
196,-1385.121975039203,-1492.861809505177
197,-1535.1874214563886,-1480.5253286331476
198,-1287.3164703992852,-1470.0947131051075
199,-1457.7110726791298,-1452.7663633022767
200,-909.8918686324807,-1365.08024809543
201,-883.482274735618,-1324.2633034067514
202,-1228.8564938696618,-1309.9088144604482
203,-1332.3053939929146,-1306.3805127459752
204,-1717.7047017258137,-1313.0573701637563
205,-1043.2555928516024,-1278.0833265382098
206,-1126.2509212038385,-1252.1962211546734
207,-1808.298445302836,-1279.5073235393181
208,-1550.0059049473036,-1305.7762669941199
209,-1519.5013219348023,-1311.9552919196872
210,-1209.6923582780416,-1341.935340884243
211,-1265.3010192526199,-1380.1172153359435
212,-1259.0531932043446,-1383.1368852694118
213,-1088.5887329454868,-1358.765219164669
214,-1470.12275201501,-1334.0070241935887
215,-899.1688552129466,-1319.598350429723
216,-1745.5134173266274,-1381.524600042002
217,-1370.7440996439705,-1337.7691654761152
218,-1312.9278579735135,-1314.0613607787363
219,-1589.3138903897266,-1321.0426176242288
220,-1555.1063971496474,-1355.5840215113894
221,-1193.2778205705197,-1348.3817016431794
222,-1051.0136871926172,-1327.5777510420066
223,-1266.996484961519,-1345.41852624361
224,-1478.9229028569957,-1346.2985413278082
225,-1399.8675831304527,-1396.3684141195586
226,-1508.5360477617699,-1372.6706771630734
227,-1594.881192231746,-1395.0843864218507
228,-1251.4660869999402,-1388.9382093244935
229,-1329.7893398158658,-1362.9857542671075
230,-885.0364830803899,-1295.9787628601816
231,-1250.7353358079195,-1301.7245143839216
232,-1049.7450691748822,-1301.597652582148
233,-1144.230965007107,-1289.321100586707
234,-1168.4849717517238,-1258.2773074761797
235,-1227.4207610166497,-1241.0326252647994
236,-1095.0115902607517,-1199.6801795146978
237,-1140.4486312727734,-1154.2369234188004
238,-1581.9259594636387,-1187.2829106651702
239,-1168.1929274872837,-1171.1232694323119
240,-1166.4243951317073,-1199.2620606374437
241,-1440.0243052816638,-1218.190957584818
242,-1213.9931490235294,-1234.615765569683
243,-1670.8310140350834,-1287.2757704724804
244,-1186.9487399246814,-1289.1221472897764
245,-1217.6856496714354,-1288.1486361552547
