episode,score,score_avg
1,10.0,10.0
2,8.0,9.0
3,14.0,10.666666666666666
4,35.0,16.75
5,26.0,18.6
6,20.0,18.833333333333332
7,12.0,17.857142857142858
8,12.0,17.125
9,22.0,17.666666666666668
10,32.0,19.1
11,27.0,20.8
12,29.0,22.9
13,15.0,23.0
14,20.0,21.5
15,31.0,22.0
16,21.0,22.1
17,19.0,22.8
18,13.0,22.9
19,13.0,22.0
20,10.0,19.8
21,19.0,19.0
22,22.0,18.3
23,18.0,18.6
24,25.0,19.1
25,15.0,17.5
26,23.0,17.7
27,28.0,18.6
28,18.0,19.1
29,19.0,19.7
30,23.0,21.0
31,23.0,21.4
32,41.0,23.3
33,7.0,22.2
34,9.0,20.6
35,40.0,23.1
36,15.0,22.3
37,35.0,23.0
38,9.0,22.1
39,28.0,23.0
40,10.0,21.7
41,21.0,21.5
42,27.0,20.1
43,12.0,20.6
44,22.0,21.9
45,46.0,22.5
46,31.0,24.1
47,12.0,21.8
48,45.0,25.4
49,32.0,25.8
50,23.0,27.1
51,24.0,27.4
52,21.0,26.8
53,17.0,27.3
54,20.0,27.1
55,30.0,25.5
56,11.0,23.5
57,28.0,25.1
58,14.0,22.0
59,20.0,20.8
60,20.0,20.5
61,24.0,20.5
62,14.0,19.8
63,37.0,21.8
64,40.0,23.8
65,15.0,22.3
66,46.0,25.8
67,16.0,24.6
68,58.0,29.0
69,46.0,31.6
70,24.0,32.0
71,35.0,33.1
72,10.0,32.7
73,11.0,30.1
74,17.0,27.8
75,20.0,28.3
76,41.0,27.8
77,12.0,27.4
78,15.0,23.1
79,12.0,19.7
80,36.0,20.9
81,43.0,21.7
82,10.0,21.7
83,39.0,24.5
84,24.0,25.2
85,39.0,27.1
86,20.0,25.0
87,9.0,24.7
88,18.0,25.0
89,18.0,25.6
90,62.0,28.2
91,20.0,25.9
92,40.0,28.9
93,12.0,26.2
94,17.0,25.5
95,29.0,24.5
96,14.0,23.9
97,29.0,25.9
98,35.0,27.6
99,17.0,27.5
100,32.0,24.5
101,26.0,25.1
102,52.0,26.3
103,12.0,26.3
104,15.0,26.1
105,41.0,27.3
106,27.0,28.6
107,27.0,28.4
108,15.0,26.4
109,70.0,31.7
110,17.0,30.2
111,26.0,30.2
112,41.0,29.1
113,35.0,31.4
114,25.0,32.4
115,19.0,30.2
116,50.0,32.5
117,20.0,31.8
118,66.0,36.9
119,32.0,33.1
120,29.0,34.3
121,15.0,33.2
122,22.0,31.3
123,29.0,30.7
124,31.0,31.3
125,11.0,30.5
126,46.0,30.1
127,18.0,29.9
128,23.0,25.6
129,46.0,27.0
130,8.0,24.9
131,11.0,24.5
132,13.0,23.6
133,76.0,28.3
134,27.0,27.9
135,27.0,29.5
136,40.0,28.9
137,29.0,30.0
138,26.0,30.3
139,31.0,28.8
140,93.0,37.3
141,16.0,37.8
142,36.0,40.1
143,53.0,37.8
144,16.0,36.7
145,25.0,36.5
146,13.0,33.8
147,23.0,33.2
148,21.0,32.7
149,28.0,32.4
150,78.0,30.9
151,26.0,31.9
152,54.0,33.7
153,40.0,32.4
154,62.0,37.0
155,43.0,38.8
156,39.0,41.4
157,42.0,43.3
158,28.0,44.0
159,27.0,43.9
160,22.0,38.3
161,25.0,38.2
162,19.0,34.7
163,25.0,33.2
164,44.0,31.4
165,44.0,31.5
166,20.0,29.6
167,91.0,34.5
168,19.0,33.6
169,25.0,33.4
170,48.0,36.0
171,57.0,39.2
172,40.0,41.3
173,22.0,41.0
174,38.0,40.4
175,35.0,39.5
176,53.0,42.8
177,26.0,36.3
178,45.0,38.9
179,31.0,39.5
180,26.0,37.3
181,59.0,37.5
182,30.0,36.5
183,11.0,35.4
184,79.0,39.5
185,129.0,48.9
186,18.0,45.4
187,27.0,45.5
188,75.0,48.5
189,38.0,49.2
190,19.0,48.5
191,64.0,49.0
192,69.0,52.9
193,17.0,53.5
194,106.0,56.2
195,24.0,45.7
196,51.0,49.0
197,24.0,48.7
198,94.0,50.6
199,57.0,52.5
200,44.0,55.0
201,68.0,55.4
202,54.0,53.9
203,36.0,55.8
204,21.0,47.3
205,18.0,46.7
206,30.0,44.6
207,41.0,46.3
208,42.0,41.1
209,54.0,40.8
210,24.0,38.8
211,25.0,34.5
212,25.0,31.6
213,39.0,31.9
214,59.0,35.7
215,33.0,37.2
216,17.0,35.9
217,15.0,33.3
218,46.0,33.7
219,35.0,31.8
220,29.0,32.3
221,96.0,39.4
222,36.0,40.5
223,55.0,42.1
224,82.0,44.4
225,180.0,59.1
226,39.0,61.3
227,19.0,61.7
228,26.0,59.7
229,75.0,63.7
230,15.0,62.3
231,98.0,62.5
232,89.0,67.8
233,64.0,68.7
234,36.0,64.1
235,25.0,48.6
236,116.0,56.3
237,182.0,72.6
238,27.0,72.7
239,76.0,72.8
240,110.0,82.3
241,19.0,74.4
242,52.0,70.7
243,38.0,68.1
244,91.0,73.6
245,52.0,76.3
246,68.0,71.5
247,29.0,56.2
248,104.0,63.9
249,67.0,63.0
250,71.0,59.1
251,97.0,66.9
252,51.0,66.8
253,103.0,73.3
254,188.0,83.0
255,113.0,89.1
256,248.0,107.1
257,97.0,113.9
258,255.0,129.0
259,188.0,141.1
260,174.0,151.4
261,202.0,161.9
262,82.0,165.0
263,73.0,162.0
264,50.0,148.2
