episode,score,score_avg
1,25.0,25.0
2,17.0,21.0
3,20.0,20.666666666666668
4,18.0,20.0
5,18.0,19.6
6,24.0,20.333333333333332
7,41.0,23.285714285714285
8,16.0,22.375
9,23.0,22.444444444444443
10,26.0,22.8
11,20.0,22.3
12,34.0,24.0
13,19.0,23.9
14,24.0,24.5
15,25.0,25.2
16,10.0,23.8
17,10.0,20.7
18,29.0,22.0
19,8.0,20.5
20,60.0,23.9
21,22.0,24.1
22,25.0,23.2
23,11.0,22.4
24,14.0,21.4
25,27.0,21.6
26,23.0,22.9
27,22.0,24.1
28,14.0,22.6
29,22.0,24.0
30,17.0,19.7
31,22.0,19.7
32,30.0,20.2
33,26.0,21.7
34,38.0,24.1
35,37.0,25.1
36,36.0,26.4
37,20.0,26.2
38,9.0,25.7
39,16.0,25.1
40,16.0,25.0
41,14.0,24.2
42,23.0,23.5
43,27.0,23.6
44,21.0,21.9
45,16.0,19.8
46,15.0,17.7
47,14.0,17.1
48,14.0,17.6
49,17.0,17.7
50,30.0,19.1
51,24.0,20.1
52,22.0,20.0
53,22.0,19.5
54,20.0,19.4
55,12.0,19.0
56,35.0,21.0
57,13.0,20.9
58,13.0,20.8
59,14.0,20.5
60,19.0,19.4
61,32.0,20.2
62,13.0,19.3
63,19.0,19.0
64,19.0,18.9
65,12.0,18.9
66,16.0,17.0
67,28.0,18.5
68,20.0,19.2
69,25.0,20.3
70,14.0,19.8
71,10.0,17.6
72,16.0,17.9
73,37.0,19.7
74,14.0,19.2
75,20.0,20.0
76,9.0,19.3
77,31.0,19.6
78,29.0,20.5
79,24.0,20.4
80,19.0,20.9
81,17.0,21.6
82,20.0,22.0
83,45.0,22.8
84,43.0,25.7
85,19.0,25.6
86,32.0,27.9
87,10.0,25.8
88,30.0,25.9
89,27.0,26.2
90,13.0,25.6
91,16.0,25.5
92,37.0,27.2
93,30.0,25.7
94,29.0,24.3
95,22.0,24.6
96,24.0,23.8
97,18.0,24.6
98,13.0,22.9
99,25.0,22.7
100,37.0,25.1
101,15.0,25.0
102,44.0,25.7
103,71.0,29.8
104,14.0,28.3
105,20.0,28.1
106,11.0,26.8
107,19.0,26.9
108,49.0,30.5
109,13.0,29.3
110,9.0,26.5
111,31.0,28.1
