episode,score,score_avg
1,18.0,18.0
2,17.0,17.5
3,31.0,22.0
4,11.0,19.25
5,11.0,17.6
6,13.0,16.833333333333332
7,13.0,16.285714285714285
8,19.0,16.625
9,19.0,16.88888888888889
10,23.0,17.5
11,15.0,17.2
12,16.0,17.1
13,20.0,16.0
14,17.0,16.6
15,9.0,16.4
16,9.0,16.0
17,11.0,15.8
18,27.0,16.6
19,39.0,18.6
20,13.0,17.6
21,13.0,17.4
22,8.0,16.6
23,30.0,17.6
24,13.0,17.2
25,14.0,17.7
26,19.0,18.7
27,12.0,18.8
28,14.0,17.5
29,28.0,16.4
30,22.0,17.3
31,22.0,18.2
32,46.0,22.0
33,28.0,21.8
34,19.0,22.4
35,11.0,22.1
36,15.0,21.7
37,18.0,22.3
38,30.0,23.9
39,11.0,22.2
40,12.0,21.2
41,22.0,21.2
42,40.0,20.6
43,8.0,18.6
44,23.0,19.0
45,54.0,23.3
46,20.0,23.8
47,24.0,24.4
48,13.0,22.7
49,12.0,22.8
50,17.0,23.3
51,26.0,23.7
52,28.0,22.5
53,15.0,23.2
54,14.0,22.3
55,19.0,18.8
56,15.0,18.3
57,35.0,19.4
58,27.0,20.8
59,19.0,21.5
60,11.0,20.9
61,21.0,20.4
62,42.0,21.8
63,25.0,22.8
64,28.0,24.2
65,31.0,25.4
66,25.0,26.4
67,11.0,24.0
68,18.0,23.1
69,13.0,22.5
