episode,score,score_avg
0,14.0,14.0
1,16.0,15.0
2,29.0,19.666666666666668
3,27.0,21.5
4,16.0,20.4
5,30.0,22.0
6,20.0,21.714285714285715
7,20.0,21.5
8,27.0,22.11111111111111
9,37.0,23.6
10,20.0,23.272727272727273
11,21.0,23.083333333333332
12,33.0,23.846153846153847
13,26.0,24.0
14,11.0,23.133333333333333
15,22.0,23.0625
16,18.0,22.764705882352942
17,36.0,23.5
18,17.0,23.157894736842106
19,24.0,23.2
20,30.0,23.523809523809526
21,29.0,23.772727272727273
22,34.0,24.217391304347824
23,38.0,24.791666666666668
24,20.0,24.6
25,26.0,24.653846153846153
26,18.0,24.40740740740741
27,37.0,24.857142857142858
28,27.0,24.93103448275862
29,28.0,25.033333333333335
30,25.0,25.032258064516128
31,33.0,25.28125
32,30.0,25.424242424242426
33,20.0,25.264705882352942
34,28.0,25.34285714285714
35,18.0,25.13888888888889
36,24.0,25.10810810810811
37,18.0,24.92105263157895
38,16.0,24.692307692307693
39,44.0,25.175
40,39.0,25.51219512195122
41,19.0,25.357142857142858
42,16.0,25.13953488372093
43,27.0,25.181818181818183
44,28.0,25.244444444444444
45,45.0,25.67391304347826
46,15.0,25.4468085106383
47,22.0,25.375
48,13.0,25.122448979591837
49,17.0,24.96
50,50.0,25.45098039215686
51,16.0,25.26923076923077
52,13.0,25.037735849056602
53,43.0,25.37037037037037
54,18.0,25.236363636363638
55,23.0,25.196428571428573
56,24.0,25.17543859649123
57,30.0,25.25862068965517
58,53.0,25.728813559322035
59,39.0,25.95
60,31.0,26.0327868852459
61,22.0,25.967741935483872
62,18.0,25.841269841269842
63,23.0,25.796875
64,20.0,25.70769230769231
65,30.0,25.772727272727273
66,21.0,25.70149253731343
67,25.0,25.691176470588236
68,20.0,25.608695652173914
69,14.0,25.442857142857143
70,17.0,25.323943661971832
71,24.0,25.305555555555557
72,12.0,25.123287671232877
73,34.0,25.243243243243242
74,21.0,25.186666666666667
75,24.0,25.17105263157895
76,19.0,25.09090909090909
77,23.0,25.064102564102566
78,13.0,24.911392405063292
79,16.0,24.8
80,38.0,24.962962962962962
81,26.0,24.975609756097562
82,18.0,24.89156626506024
83,24.0,24.88095238095238
84,26.0,24.894117647058824
85,24.0,24.88372093023256
86,40.0,25.057471264367816
87,19.0,24.988636363636363
88,17.0,24.89887640449438
89,16.0,24.8
90,12.0,24.65934065934066
91,14.0,24.543478260869566
92,23.0,24.526881720430108
93,13.0,24.404255319148938
94,18.0,24.33684210526316
95,38.0,24.479166666666668
96,41.0,24.649484536082475
97,28.0,24.683673469387756
98,33.0,24.767676767676768
99,18.0,24.7
100,31.0,24.87
101,37.0,25.08
102,35.0,25.14
103,24.0,25.11
104,33.0,25.28
105,22.0,25.2
106,19.0,25.19
107,16.0,25.15
108,19.0,25.07
109,35.0,25.05
110,37.0,25.22
111,43.0,25.44
112,15.0,25.26
113,33.0,25.33
114,34.0,25.56
115,14.0,25.48
116,23.0,25.53
117,36.0,25.53
118,33.0,25.69
119,12.0,25.57
120,16.0,25.43
121,17.0,25.31
122,30.0,25.27
123,26.0,25.15
124,34.0,25.29
125,36.0,25.39
126,19.0,25.4
127,20.0,25.23
128,28.0,25.24
129,20.0,25.16
130,38.0,25.29
131,17.0,25.13
132,32.0,25.15
133,24.0,25.19
134,21.0,25.12
135,20.0,25.14
136,18.0,25.08
137,22.0,25.12
138,23.0,25.19
139,13.0,24.88
140,35.0,24.84
141,14.0,24.79
142,33.0,24.96
143,12.0,24.81
144,23.0,24.76
145,33.0,24.64
146,21.0,24.7
147,14.0,24.62
148,13.0,24.62
149,21.0,24.66
150,25.0,24.41
151,22.0,24.47
152,17.0,24.51
153,14.0,24.22
154,35.0,24.39
155,17.0,24.33
156,22.0,24.31
157,23.0,24.24
158,13.0,23.84
159,13.0,23.58
160,17.0,23.44
161,43.0,23.65
162,17.0,23.64
163,15.0,23.56
164,28.0,23.64
165,17.0,23.51
166,32.0,23.62
167,15.0,23.52
168,17.0,23.49
169,15.0,23.5
170,18.0,23.51
171,14.0,23.41
172,25.0,23.54
173,24.0,23.44
174,17.0,23.4
175,50.0,23.66
176,21.0,23.68
177,37.0,23.82
178,18.0,23.87
179,12.0,23.83
180,14.0,23.59
181,34.0,23.67
182,16.0,23.65
183,26.0,23.67
184,18.0,23.59
185,17.0,23.52
186,18.0,23.3
187,24.0,23.35
