episode,score,score_avg
1,22.0,22.0
2,33.0,27.5
3,20.0,25.0
4,33.0,27.0
5,12.0,24.0
6,27.0,24.5
7,11.0,22.571428571428573
8,42.0,25.0
9,21.0,24.555555555555557
10,43.0,26.4
11,14.0,25.6
12,36.0,25.9
13,35.0,27.4
14,10.0,25.1
15,19.0,25.8
16,26.0,25.7
17,19.0,26.5
18,16.0,23.9
19,12.0,23.0
20,21.0,20.8
21,12.0,20.6
22,13.0,18.3
23,23.0,17.1
24,13.0,17.4
25,16.0,17.1
26,26.0,17.1
27,33.0,18.5
28,23.0,19.2
29,27.0,20.7
30,11.0,19.7
31,37.0,22.2
32,17.0,22.6
33,14.0,21.7
34,13.0,21.7
35,19.0,22.0
36,19.0,21.3
37,14.0,19.4
38,69.0,24.0
39,22.0,23.5
40,19.0,24.3
41,38.0,24.4
42,18.0,24.5
43,11.0,24.2
44,25.0,25.4
45,15.0,25.0
46,55.0,28.6
47,13.0,28.5
48,50.0,26.6
49,13.0,25.7
50,28.0,26.6
51,10.0,23.8
52,11.0,23.1
53,17.0,23.7
54,29.0,24.1
55,15.0,24.1
56,16.0,20.2
57,22.0,21.1
58,9.0,17.0
59,11.0,16.8
60,12.0,15.2
61,31.0,17.3
62,40.0,20.2
63,40.0,22.5
64,37.0,23.3
65,19.0,23.7
66,24.0,24.5
67,17.0,24.0
68,13.0,24.4
69,15.0,24.8
70,26.0,26.2
71,28.0,25.9
72,14.0,23.3
73,67.0,26.0
74,21.0,24.4
75,18.0,24.3
76,33.0,25.2
77,14.0,24.9
78,18.0,25.4
79,27.0,26.6
80,28.0,26.8
81,59.0,29.9
82,11.0,29.6
83,23.0,25.2
84,43.0,27.4
