episode,score,score_avg
0,16.0,16.0
1,31.0,23.5
2,27.0,24.666666666666668
3,16.0,22.5
4,15.0,21.0
5,30.0,22.5
6,17.0,21.714285714285715
7,22.0,21.75
8,29.0,22.555555555555557
9,13.0,21.6
10,25.0,21.90909090909091
11,56.0,24.75
12,65.0,27.846153846153847
13,37.0,28.5
14,17.0,27.733333333333334
15,36.0,28.25
16,31.0,28.41176470588235
17,25.0,28.22222222222222
18,52.0,29.473684210526315
19,44.0,30.2
20,28.0,30.095238095238095
21,20.0,29.636363636363637
22,35.0,29.869565217391305
23,51.0,30.75
24,32.0,30.8
25,18.0,30.307692307692307
26,13.0,29.666666666666668
27,28.0,29.607142857142858
28,17.0,29.17241379310345
29,28.0,29.133333333333333
30,17.0,28.741935483870968
31,23.0,28.5625
32,28.0,28.545454545454547
33,12.0,28.058823529411764
34,12.0,27.6
35,36.0,27.833333333333332
36,22.0,27.675675675675677
37,23.0,27.55263157894737
38,16.0,27.256410256410255
39,16.0,26.975
40,35.0,27.170731707317074
41,26.0,27.142857142857142
42,21.0,27.0
43,16.0,26.75
44,20.0,26.6
45,19.0,26.434782608695652
46,19.0,26.27659574468085
47,16.0,26.0625
48,21.0,25.959183673469386
49,22.0,25.88
50,35.0,26.058823529411764
51,36.0,26.25
52,27.0,26.264150943396228
53,30.0,26.333333333333332
54,20.0,26.21818181818182
55,30.0,26.285714285714285
56,17.0,26.12280701754386
57,12.0,25.879310344827587
58,50.0,26.28813559322034
59,19.0,26.166666666666668
60,26.0,26.16393442622951
61,20.0,26.06451612903226
62,19.0,25.952380952380953
63,27.0,25.96875
64,16.0,25.815384615384616
65,13.0,25.62121212121212
66,31.0,25.70149253731343
67,15.0,25.544117647058822
68,35.0,25.681159420289855
69,18.0,25.571428571428573
70,22.0,25.52112676056338
71,23.0,25.48611111111111
72,14.0,25.328767123287673
73,21.0,25.27027027027027
74,20.0,25.2
75,21.0,25.144736842105264
76,17.0,25.038961038961038
77,22.0,25.0
78,20.0,24.936708860759495
79,27.0,24.9625
80,24.0,24.950617283950617
81,17.0,24.853658536585368
82,30.0,24.91566265060241
83,16.0,24.80952380952381
84,17.0,24.71764705882353
85,28.0,24.75581395348837
86,20.0,24.701149425287355
87,16.0,24.602272727272727
88,22.0,24.573033707865168
89,36.0,24.7
90,19.0,24.63736263736264
91,26.0,24.652173913043477
92,27.0,24.677419354838708
93,49.0,24.93617021276596
94,13.0,24.810526315789474
95,61.0,25.1875
96,18.0,25.11340206185567
97,43.0,25.29591836734694
98,17.0,25.21212121212121
99,26.0,25.22
100,42.0,25.48
101,45.0,25.62
102,50.0,25.85
103,16.0,25.85
104,13.0,25.83
105,17.0,25.7
106,25.0,25.78
107,31.0,25.87
108,42.0,26.0
109,19.0,26.06
110,24.0,26.05
111,49.0,25.98
112,16.0,25.49
113,20.0,25.32
114,25.0,25.4
115,25.0,25.29
116,24.0,25.22
117,15.0,25.12
118,23.0,24.83
119,17.0,24.56
120,34.0,24.62
121,32.0,24.74
122,17.0,24.56
123,45.0,24.5
124,17.0,24.35
125,28.0,24.45
126,26.0,24.58
127,27.0,24.57
128,16.0,24.56
129,36.0,24.64
130,34.0,24.81
131,61.0,25.19
132,26.0,25.17
133,14.0,25.19
134,38.0,25.45
135,13.0,25.22
136,12.0,25.12
137,39.0,25.28
138,22.0,25.34
139,14.0,25.32
140,26.0,25.23
141,26.0,25.23
142,29.0,25.31
143,21.0,25.36
144,20.0,25.36
145,21.0,25.38
146,20.0,25.39
147,25.0,25.48
148,28.0,25.55
149,31.0,25.64
150,19.0,25.48
151,32.0,25.44
152,21.0,25.38
153,22.0,25.3
154,17.0,25.27
155,13.0,25.1
156,31.0,25.24
157,26.0,25.38
158,13.0,25.01
159,19.0,25.01
160,13.0,24.88
161,23.0,24.91
162,13.0,24.85
163,26.0,24.84
164,15.0,24.83
165,37.0,25.07
166,35.0,25.11
167,34.0,25.3
168,17.0,25.12
169,19.0,25.13
170,20.0,25.11
171,20.0,25.08
172,11.0,25.05
173,18.0,25.02
174,26.0,25.08
175,26.0,25.13
176,15.0,25.11
177,17.0,25.06
178,21.0,25.07
179,12.0,24.92
180,26.0,24.94
181,37.0,25.14
182,34.0,25.18
183,16.0,25.18
184,21.0,25.22
185,16.0,25.1
186,36.0,25.26
187,42.0,25.52
188,12.0,25.42
189,48.0,25.54
190,32.0,25.67
191,13.0,25.54
192,39.0,25.66
193,21.0,25.38
194,14.0,25.39
195,26.0,25.04
196,21.0,25.07
197,12.0,24.76
198,32.0,24.91
199,65.0,25.3
