episode,score,score_avg
1,16.76959527727304,16.76959527727304
2,17.60758947455615,17.188592375914595
3,11.534982641569512,15.304055797799569
4,9.803892842397907,13.929015058949153
5,12.43084319221816,13.629380685602953
6,15.111914934376546,13.876469727065219
7,16.61442447382724,14.267606119459794
8,11.459612185042353,13.916606877657614
9,10.780531631062331,13.568154072480361
10,15.20432798830152,13.731771464062476
11,11.156661365476612,13.170478072882833
12,12.656927753177296,12.675411900744948
13,15.53492972964159,13.075406609552157
14,11.199263920847443,13.214943717397109
15,11.563707853210508,13.128230183496342
16,8.311576486863487,12.448196338745039
17,13.939686609079946,12.180722552270307
18,11.466772746274364,12.18143860839351
19,11.77095481261058,12.280480926548334
20,11.351788453299378,11.895226973048121
21,15.095804034055618,12.28914123990602
22,17.04250083876832,12.727698548465122
23,18.645496082652244,13.038755183766188
24,13.391203292881256,13.25794912096957
25,13.263109710229035,13.427889306671423
26,10.392808887573482,13.636012546742421
27,11.165432861138832,13.35858717194831
28,11.115308733991698,13.323440770720046
29,11.408572260562503,13.287202515515236
30,12.344481117671238,13.386471781952423
31,11.38715055208304,13.015606433755163
32,11.684127763021387,12.479769126180472
33,13.009640032875172,11.916183521202765
34,11.011931408671082,11.678256332781746
35,18.11612060695479,12.163557422454321
36,15.244641506856713,12.648740684382645
37,9.872260808771536,12.519423479145917
38,18.65896948330628,13.273789554077377
39,11.58379838420078,13.291312166441202
40,11.058800175348006,13.162744072208877
41,15.67718193097826,13.5917472100984
42,11.838445672843953,13.607179001080658
43,15.406430386650026,13.84685803645814
44,14.517692941169663,14.197434189708002
45,11.956406283420801,13.5814627573546
46,10.885808679298497,13.145579474598781
47,13.253157257002021,13.483669119421828
48,11.687199716166651,12.786492142707864
49,14.364993854556811,13.064611689743469
50,12.553918214855369,13.214123493694206
51,10.888929214490053,12.735298222045383
52,13.283646718866658,12.879818326647655
53,12.037156088082702,12.542890896790922
54,13.20702637639042,12.411824240312999
55,10.513456807514011,12.267529292722319
56,11.24250649384776,12.303199074177245
57,12.967863403465888,12.274669688823632
58,14.472012166745845,12.55315093388155
59,9.868406617605068,12.103492210186378
60,12.755432124786601,12.1236436011795
61,12.053777083310706,12.240128388061567
62,12.204973675248038,12.132261083699705
63,16.978714464369116,12.626416921328346
64,12.014271326560994,12.507141416345402
65,14.051011923360056,12.860896927930005
66,13.252490312342703,13.061895309779501
67,9.27278555441153,12.692387524874066
68,10.636237390518364,12.308810047251317
69,9.0437563763262,12.22634502312343
70,12.562585351226154,12.207060345767385
71,11.622355754347517,12.163918212871067
72,10.438818810574594,11.987302726403723
73,14.49411883746361,11.738843163713174
74,15.11284638421639,12.048700669478714
75,10.57136281048006,11.700735758190712
76,12.379062258194608,11.613392952775902
77,12.676625062820678,11.953776903616816
78,13.843511240946825,12.274504288659664
79,11.098799698321091,12.480008620859152
80,10.156471671181498,12.239397252854685
81,13.622030074305076,12.439364684850442
82,12.825409832506557,12.678023787043639
83,14.65165966235363,12.693777869532642
84,11.06062809392315,12.288556040503318
85,14.066386685021278,12.638058427957441
86,18.0287929025435,13.203031492392327
87,10.149139200468198,12.950282906157081
88,16.069316619705933,13.172863444032993
89,15.00408569193096,13.563392043393979
90,12.332485243493284,13.780993400625158
91,15.973357384595147,14.016126131654165
92,9.492875096949867,13.682872658098495
93,17.18742069507571,13.936448761370702
94,15.599887556247994,14.39037470760319
95,13.675250019368832,14.351261041037944
96,11.903000629869348,13.738681813770526
97,11.679151312091562,13.891683024932865
98,17.284964753458915,14.01324783830816
99,12.802963013711267,13.793135570486191
100,10.349719198669483,13.594858966003812
101,13.045122412612548,13.302035468805553
102,13.04638779179222,13.657386738289787
103,14.01389715465193,13.340034384247412
104,15.615271996908994,13.341572828313511
105,12.597878432142897,13.233835669590917
106,9.974668274805298,13.041002434084513
107,11.41343318842846,13.014430621718201
108,13.763490733246728,12.662283219696983
109,16.24659235337167,13.006646153663024
110,9.95328893126134,12.967003126922208
111,13.595847669457724,13.022075652606727
112,15.166523097151364,13.23408918314264
113,12.4700074847191,13.079700216149359
114,14.407866597676184,12.958959676226078
115,15.070408029052487,13.206212635917035
116,10.373921800675454,13.246137988504051
117,11.654611693719925,13.270255839033197
118,14.258864198175432,13.31979318552607
119,14.021760039356014,13.097309954124503
120,10.424987048984622,13.144479765896829
121,10.491092993839993,12.834004298335056
122,13.784293251374038,12.695781313757326
123,17.76151472801284,13.2249320380867
124,11.456074045524291,12.929752782871509
125,14.101242269780778,12.83283620694434
126,18.680319144840176,13.663475941360812
127,10.365789056416542,13.534593677630474
128,9.039037059883412,13.01261096380127
129,10.921371515624921,12.702572111428163
130,11.465591080977173,12.806632514627418
131,14.423550932199579,13.199878308463378
132,10.537614844056954,12.875210467731666
133,11.611010831562451,12.260160078086628
134,10.528052110514546,12.167357884585654
135,9.384711213163973,11.695704778923973
136,13.034092807721752,11.13108214521213
137,12.967340610094833,11.39123730057996
138,9.964291673206027,11.483762761912221
139,14.851284552075958,11.876754065557325
140,15.848694583175533,12.31506441577716
141,13.661588603183915,12.238868182875594
142,10.197190298854547,12.204825728355354
143,10.825805705365202,12.126305215735629
144,10.702561179418991,12.143756122626073
145,10.817249860703305,12.287009987380006
146,10.57405027920031,12.041005734527861
147,13.690221994962485,12.113293873014626
148,13.042167933400199,12.421081499034043
149,16.396205755158732,12.575573619342322
150,12.56162294155365,12.246866455180134
151,15.261479804982082,12.406855575359952
152,14.725934904339375,12.859730035908433
153,16.859838728624165,13.463133338234329
154,11.802710138297698,13.5731482341222
155,14.130842021429268,13.904507450194796
156,10.108795371142332,13.857981959388997
157,11.052132493720274,13.594173009264779
158,16.001520706903833,13.89010828661514
159,10.940770442788196,13.344564755378087
160,9.541410502270445,13.042543511449768
161,14.018199522657962,12.918215483217356
162,10.585820962271828,12.5042040890106
163,10.832619373561464,11.901482153504329
164,12.715883250974002,11.99279946477196
165,13.53363125146134,11.933078387775168
166,16.021432093204933,12.524342059981427
167,11.035471965406032,12.522676007150004
168,16.65533079371525,12.588057015831145
169,10.902751833495858,12.584255154901912
170,12.47426477293193,12.87754058196806
171,11.660148860346817,12.641735515736947
172,13.856850991911779,12.96883851870094
173,13.464800537435803,13.232056635088375
174,11.270274580463592,13.087495768037332
175,14.64257503913104,13.198390146804304
176,9.945827024939353,12.590829639977745
177,8.588414419612672,12.34612388539841
178,14.217522401444148,12.102343046171299
179,18.722201246069744,12.884287987428687
180,11.063063881325068,12.743167898268002
181,11.606359356093161,12.737788947842635
182,10.985495058885135,12.450653354539972
183,14.002970565953001,12.504470357391693
184,9.227884267960325,12.300231326141365
185,12.22067574507382,12.058041396735643
186,12.954395437001947,12.358898237941903
187,14.512085540071709,12.951265349987807
188,9.53883155399526,12.483396265242918
189,10.346212563433802,11.645797396979324
190,13.316657711114384,11.871156779958254
191,15.67721321255085,12.278242165604023
192,7.550001790266835,11.934692838742194
193,13.00897653151187,11.83529343529808
194,10.039972499124996,11.91650225841455
195,13.921990778020698,12.086633761709235
196,11.221422198443907,11.913336437853431
197,11.420238874465575,11.604151771292816
198,13.213770688467777,11.971645684740068
199,13.656800475045747,12.302704475901262
200,17.574615484710375,12.728500253260863
201,10.244470593021832,12.185225991307961
202,11.212963203602703,12.551522132641548
203,12.824104856381018,12.533034965128461
204,11.135359995292674,12.642573714745229
205,9.854996564632165,12.235874293406377
206,12.82190066699841,12.395922140261826
207,13.504370064430987,12.604335259258368
208,11.606790764683682,12.443637266879959
209,13.124528161989293,12.390410035574314
210,10.831831480105757,11.716131635113852
211,11.6806150643024,11.859746082241909
212,11.339553027476358,11.872405064629275
213,12.760461229963404,11.866040701987512
214,11.3726345660878,11.889768159067025
215,14.454943516812639,12.349762854285071
216,18.799171398677572,12.947489927452988
217,10.788906370049517,12.675943558014842
218,13.45662364707532,12.860926846254007
219,14.14638883150037,12.963112913205114
220,10.069069200921511,12.88683668528669
221,13.37790045346628,13.056565224203078
222,13.125883429826354,13.235198264438077
223,11.43817961808236,13.102970103249973
224,11.153146713283787,13.081021317969569
225,13.896155648578135,13.025142531146122
226,12.652702937589492,12.410495685037313
227,12.113608178861613,12.542965865918523
228,14.508656511947628,12.648169152405753
229,13.59386119114788,12.592916388370503
230,11.358876403406612,12.721897108619014
231,11.75269334697514,12.559376397969901
232,13.415780213924881,12.588366076379753
233,12.066331852771691,12.651181299848686
234,15.42607696421619,13.078474324941926
235,10.507368601049528,12.739595620189064
236,10.804507884052871,12.554776114835402
237,13.724518691240517,12.715867166073293
238,11.48250287062256,12.413251801940786
239,18.718387866149715,12.92570446944097
240,14.132019501553438,13.203018779255652
241,10.745346651079307,13.10228410966607
242,13.87866210915672,13.14857229918925
243,10.351493253473016,12.977088439259386
244,12.424628977829707,12.676943640620738
245,10.229554863707746,12.64916226688656
246,10.622590413740543,12.630970519855326
247,15.919487026070419,12.850467353338317
248,10.988264048976998,12.80104347117376
249,8.905958634473789,11.81980054800617
250,10.146857728771282,11.421284370727951
251,10.114720846366254,11.358221790256646
252,11.962039567863393,11.166559536127314
253,12.636324497200258,11.395042660500039
254,12.498808733277837,11.402460636044852
255,10.358298098472005,11.415334959521278
256,18.91055168295279,12.244131086442502
257,10.715403097789386,11.7237226936144
258,14.898535729711876,12.114749861687889
259,12.53074084378022,12.477228082618531
260,14.530714125426313,12.915613722284032
261,11.585888369650638,13.062730474612474
262,11.951046754278652,13.061631193253998
263,12.962701601164008,13.094268903650374
264,11.785207438679935,13.022908774190583
265,14.583194595640816,13.445398423907463
266,11.660966077304327,12.720439863342616
267,13.765260982845211,13.0254256518482
268,13.78481100985082,12.914053179862094
269,13.206968423326908,12.981675937816764
270,13.53525173633243,12.882129698907374
271,11.663768965448252,12.889917758487135
272,15.137858913739912,13.208598974433263
273,20.74667015317973,13.986995829634832
274,11.129213177169731,13.921396403483815
275,18.64549414001667,14.327626357921398
276,14.565264195157216,14.61805616970669
277,15.413416229361612,14.78287169435833
278,9.671963007877636,14.371586894161009
279,12.914993385040727,14.342389390332391
280,11.850015692225131,14.17386578592166
281,11.820640871445358,14.189552976521373
282,10.506120547605677,13.726379139907952
283,14.96208028241963,13.147920152831938
284,11.761120893890624,13.21111092450403
285,16.14223228511837,12.960784739014198
286,17.09751638746966,13.214009958245445
287,12.809409357553522,12.953609271064636
288,12.674824118879041,13.253895382164774
289,15.03601525271224,13.465997568931925
290,11.923913836070279,13.47338738331644
291,13.145549607637804,13.605878256935686
292,9.737565795291447,13.529022781704262
293,12.187389869235629,13.251553740385862
