episode,score,score_avg
1,-55.09218066379431,-55.09218066379431
2,-58.13433966500782,-56.61326016440107
3,-56.54730294444874,-56.59127442441696
4,-55.149398443573695,-56.23080542920614
5,-54.61852243889312,-55.90834883114354
6,50.09888305739351,-38.2404768497207
7,-56.60108778783581,-40.86342126945143
8,-56.00681579173455,-42.75634558473682
9,-55.27034203711009,-44.146789635000516
10,-56.07383669750965,-45.33949434125143
11,-52.53299255013149,-45.08357552988515
12,-53.67032104864625,-44.63717366824899
13,-52.10558508213571,-44.19300188201769
14,-53.497159170087826,-44.027777954669105
15,-52.03820134508022,-43.76974584528781
16,-53.680720047564165,-54.14770615578358
17,-52.46633632526494,-53.73423100952649
18,-51.831854189559195,-53.31673484930896
19,-53.61623629129411,-53.151324274727344
20,-52.373122005246884,-52.78125280550108
21,-49.69362649345997,-52.497316199833925
22,-52.54643159354867,-52.38492725432417
23,-49.251724425202475,-52.09954118863084
24,-52.400867353467575,-51.98991200696882
25,-51.40232131641629,-51.926324004102426
26,62.601499370201395,-40.29810206232587
27,-52.03646637689217,-40.255115067488596
28,-52.44294584350787,-40.316224232883464
29,-48.487608559500835,-39.803361459704135
30,-53.143490588131115,-39.88039831799255
31,-49.36651618986921,-39.847687287633484
32,-51.921787782087335,-39.78522290648735
33,-49.84111980435696,-39.8441624444028
34,-51.898783971608296,-39.793954106216866
35,-50.39496508800811,-39.69321848337605
36,-49.59032588364289,-50.91240100876048
37,-48.99979569654821,-50.60873394072608
38,-46.72539177371872,-50.03697853374717
39,-49.911959184540294,-50.179413596251116
40,-47.077448935985345,-49.57280943103653
41,-50.00085033268301,-49.63624284531791
42,-48.44599731724706,-49.28866379883389
43,-48.99526998799833,-49.20407881719803
44,-50.25866831635364,-49.04006725167256
45,-45.91431278651855,-48.592002021523605
46,-45.55948983510146,-48.188918416669466
47,-47.93736099728301,-48.08267494674294
48,-48.13223523455503,-48.22335929282657
49,-46.24018611212879,-47.85618198558542
50,-45.528104873301025,-47.70124757931699
51,-46.34696406783731,-47.33585895283242
52,-45.07901203510729,-46.99916042461844
53,-44.63681867606057,-46.563315293424665
54,-45.37724177859608,-46.07517263964891
55,-44.94078383399081,-45.977819744396136
56,-46.12093343422545,-46.03396410430854
57,-46.10478772026951,-45.85070677660718
58,-46.300339393359145,-45.6675171924876
59,-47.71422859486866,-45.81492144076158
60,-43.01936878802132,-45.56404783223361
61,-44.86583917894835,-45.41593534334472
62,55.819194020234015,-35.326114737810585
63,-42.224198455739256,-35.08485271577846
64,-43.2749023320871,-34.87461877112756
65,-42.782244342202176,-34.658764821948694
66,-42.57576432432697,-34.30424791095885
67,-42.2388292172695,-33.917652060658845
68,-42.970948886252145,-33.584713009948146
69,-43.0749877026702,-33.120788920728295
70,-42.60604157278515,-33.079456199204685
71,-42.33594229039441,-32.82646651034929
72,-40.81812178492336,-42.490198090865036
73,-41.26322196024758,-42.39410044131585
