episode,score,score_avg
1,-53.58739490225099,-53.58739490225099
2,-54.22054979986115,-53.90397235105607
3,-53.664209390182926,-53.82405136409835
4,-53.4373894766057,-53.727385892225186
5,-51.22598391778272,-53.227105497336694
6,-53.793196247654635,-53.32145395572302
7,-50.80328533935521,-52.96171558195619
8,-51.00793758592036,-52.71749333245171
9,-52.380595386250214,-52.68006022731821
10,-49.17030273168779,-52.32908447775517
11,-48.01441257662605,-51.77178624519267
12,55.94407895618354,-40.755323369588204
13,-48.257330941446526,-40.214635524714566
14,-47.67408071490163,-39.63830464854416
15,-50.68356392066415,-39.5840626488323
16,-45.59992738408486,-38.764735762475325
17,-46.666498060988836,-38.351057034638686
18,-45.75897814298569,-37.826161090345224
19,-43.33297088544771,-36.92139864026497
20,-44.00181150710154,-36.404549517806345
21,-44.70972707740952,-36.07408096788469
22,-42.415986287678514,-45.9100874922709
23,-41.72358668382267,-45.25671306650851
24,-43.84426771479246,-44.87373176649759
25,-40.70880223760891,-43.87625559819207
26,-39.35625228023321,-43.251888087806904
27,-40.09657948220438,-42.59489622992846
28,-39.364206339977486,-41.955419049627636
29,-36.29432260956656,-41.25155422203953
30,-39.357278154045446,-40.78710088673391
31,-36.36064389065515,-39.95219256805848
32,-36.84712145679631,-39.39530608497025
33,-37.13368897140647,-38.93631631372863
34,-35.52231723407455,-38.10412126565684
35,-31.657413795574726,-37.19898242145342
36,-35.48403539805338,-36.81176073323544
37,-35.87825797308193,-36.3899285823232
38,-32.32892296086224,-35.68640024441168
39,-34.03089289412693,-35.46005727286771
40,-29.512372853437572,-34.47556674280692
41,-31.153044194697088,-33.95480677321112
42,-31.936450953414113,-33.4637397228729
43,-29.554981609477213,-32.705868986679974
44,-28.835456873543624,-32.037182950626885
45,-30.07644332769116,-31.879085903838522
46,-27.07901617234061,-31.038583981267248
47,-26.791676770528216,-30.129925861011877
48,-28.86791055156536,-29.783824620082193
49,-26.93658054572674,-29.07439338524217
50,-25.108129108587733,-28.633969010757188
51,-27.07311719628849,-28.225976310916327
52,-25.746774245306394,-27.60700864010555
53,-25.42277528272116,-27.19378800742995
54,-25.01248563129015,-26.811490883204602
55,-23.956036585923552,-26.199450209027844
56,-22.949890021401345,-25.78653759393391
57,-23.959359693154305,-25.503305886196525
58,-22.62414565752505,-24.878929396792493
59,-20.885415939839717,-24.27381293620379
60,-21.021810915644316,-23.86518111690945
61,-20.740432503943563,-23.231912647674957
62,-19.94709728455773,-22.651944951600093
63,-20.426927446625427,-22.152360167990516
64,-20.52108937845731,-21.703220542707232
65,-20.33290822338083,-21.34090770645296
66,-18.36617564956947,-20.88253626926977
67,-18.530403593823646,-20.339640659336705
68,-18.211953774147368,-19.898421470998937
69,-17.76459613837763,-19.58633949085273
70,-16.46296297515441,-19.130454696803742
71,-16.52706474123819,-18.709117920533203
72,-16.48899829271356,-18.36330802134878
73,-16.124717942049145,-17.933087070891155
74,-15.898115365436318,-17.47078966958906
75,-15.57379327219232,-16.99487817447021
76,-14.103948062071193,-16.56865541572038
77,-14.704534953989524,-16.18606855173697
78,-15.650353155143335,-15.929908489836563
79,-14.9019569548914,-15.64364457148794
80,-13.515082295928794,-15.348856503565377
81,-14.903972237597836,-15.186547253201343
82,-14.604524219643247,-14.998099845894311
83,-12.57203132645329,-14.642831184334728
84,-13.127342786400838,-14.365753926431179
85,-14.336242528614177,-14.241998852073365
86,-12.850176720121304,-14.116621717878374
87,-11.378689402127412,-13.784037162692163
88,-12.569655926063819,-13.475967439784213
89,-12.057708380669833,-13.191542582362056
90,-11.507277435989092,-12.990762096368083
91,-11.303424611605038,-12.630707333768806
92,-11.57404800046446,-12.327659711850925
93,-11.03319690838437,-12.173776270044035
94,-11.258691321300178,-11.986911123533968
95,-10.314864095985417,-11.584773280271092
96,-10.074399041415699,-11.307195512400531
97,-10.971371860417813,-11.266463758229573
98,-10.049393888949501,-11.014437554518139
99,-9.856793523593385,-10.794346068810494
100,-9.750840928618489,-10.618702418073434
101,-9.806251833571464,-10.468985140270078
102,-9.04715234864021,-10.216295575087653
103,-9.097833929142007,-10.022759277163418
104,-8.837417459864636,-9.780631891019862
105,-8.773945691598858,-9.626540050581205
106,-8.865885386634115,-9.505688685103049
107,-8.01694034510944,-9.21024553357221
108,-8.926253422147692,-9.09793148689203
109,-8.55376060263985,-8.967628194796678
110,-7.299496892812356,-8.722493791216063
111,-7.571874744097888,-8.499056082268705
