episode,score,score_avg
0,-0.15840324287890087,-0.15840324287890087
1,-0.31729857836494535,-0.2378509106219231
2,-0.2975631978033463,-0.2577550063490642
3,-0.14918390500557857,-0.23061223101319275
4,-0.02337114449087885,-0.18916401370872998
5,-0.03142523740488713,-0.1628742176580895
6,-0.13874536388142755,-0.15942723854713778
7,-0.17812875180284893,-0.16176492770410167
8,-0.02842862455563568,-0.1469497829098277
9,-0.037362090394024154,-0.13599101365824734
10,-0.344302259837023,-0.15492839967449967
